Well ID,WellName,ENVOperator,County,ENVInterval,CompletionDate,LL,Total Fluid,Total Proppant,Well Spacing,"Fluid, bbl/ft","Proppant, lb/ft",ppg,Oil EUR,Gas EUR,"Isopach, ft",Eff Porosity,Sw,TVD,FVF,toc,rock_type,clay_vol,GOR
42-383407060000,WATKINS-WAVLE 1204B 2H,PIONEER,REAGAN,WOLFCAMP B,3/12/2020,7622,501638,18427346,895.6907334,65.8,2418,0.9,434,,316.2,0.072,0.329807282,8434.5,1.580608466,2.2859651,,0.335577809,890.1194492
42-461412630000,BROOK N-13D 100H,PIONEER,UPTON,WOLFCAMP A,5/5/2020,9722,456747,19491097,882.3800764,47,2005,1,,,345.6,0.079,0.043447887,8769.6,1.877306922,1.934512682,,0.25503843,1323.932408
42-173381910000,KOONCE SOUTH 46-3 UNIT 1 221,ENDEAVOR,GLASSCOCK,WOLFCAMP B,4/21/2020,10333,459785,16559491,829.3746439,44.5,1603,0.9,415,1690,309.3,0.061,0.377595883,8764.4,1.721282711,1.960329492,,0.276148956,1101.704029
42-317424940000,DARK STAR UNIT 1 & 2 ALLOCATION 2165DH,EXXON,MARTIN,DEAN,5/26/2021,10382,381992,17914587,,36.8,1726,1.1,,,189.4,0.06,0.477330941,8243.4,,1.733561652,,0.295748667,
42-329436310000,TXL 36 UNIT 3644SH,EXXON,MIDLAND,LOWER SPRABERRY,6/2/2021,7657,264576,13064177,,34.6,1706,1.2,,,435.8,0.052,0.121512904,8532,,1.816804272,,0.34540024,
42-227403110000,EVANS-ANTELL UNIT B 46-03 7MH,SURGE OPERATING,HOWARD,MIDDLE SPRABERRY,3/6/2020,6791,213489,13971892,605.3131808,31.4,2057,1.6,203,285,235.2,0.121,0.199112484,6922.1,1.521099237,1.840894719,,0.244605542,799.2779579
42-383407260000,MIZE C 145-146 (ALLOC-E) 5NU,LAREDO,REAGAN,WOLFCAMP A,2/14/2020,9910,560838,23797789,1014.618645,56.6,2401,1,273,3785,267,0.064,0.054348244,7470.8,2.140701281,1.88490051,,0.273347483,1653.27949
42-317425760000,SIXTEEN PENNY NAIL 310 8JM,CROWNQUEST,MARTIN,LOWER SPRABERRY,8/23/2020,7609,337751,15773672,,44.4,2073,1.1,,,551.6,0.063,0.248452537,8529.1,1.914951331,1.784818406,,0.309604641,1374.204401
42-227403590000,SANTANA 2425SH 1H,OCCIDENTAL,HOWARD,LOWER SPRABERRY,5/27/2020,10661,299512,16000858,1022.074777,28.1,1501,1.3,,,484.6,0.072,0.237642422,7506.8,1.526000535,1.393872686,,0.291978512,806.4467159
42-173374260000,BERRY 2006BH,EXXON,GLASSCOCK,WOLFCAMP B,9/27/2017,10383,529285,14637856,328.1142823,51,1410,0.7,112,998,440.8,0.053,0.509975629,8582,1.593044188,1.180557063,,0.258028753,909.1073945
42-227388490000,GUITAR NORTH 2722LS,SM ENERGY,HOWARD,LOWER SPRABERRY,3/24/2017,9692,567388,18979030,1157.41078,58.5,1958,0.8,,,447.5,0.081,0.227851279,7768.3,2.040655272,1.644612218,,0.299164371,1532.713464
42-227389300000,HORTON 2223 2HA,CROWNQUEST,HOWARD,WOLFCAMP A,7/27/2017,9533,426260,17308445,630.6404073,44.7,1816,1,266,,311.1,0.063,0.149087684,7797.5,1.400760868,1.488370381,,0.263729642,603.200692
42-317403570000,UL MUSTANG 13 241,DIAMONDBACK,MARTIN,LOWER SPRABERRY,5/31/2016,15385,293331,9419050,1703.103511,19.1,612,0.8,775,566,355,0.063,0.164730591,9427.5,1.466964787,1.78507345,,0.304034047,706.0835154
42-317404890000,JOHNSON RANCH 1019H,CONOCOPHILLIPS,MARTIN,LOWER SPRABERRY,11/25/2016,7196,285904,13027780,333.0087608,39.7,1810,1.1,674,430,354.6,0.062,0.24120574,9040.7,1.703279866,1.710926175,,0.292182115,1075.375543
42-461403750000,CONNELL 48 WEST 1HM,APACHE,UPTON,WOLFCAMP B,2/15/2017,5043,260611,8868940,880.9242274,51.7,1759,0.8,129,6215,241.2,0.09,0.261182653,9295.4,1.864751912,2.483013383,,0.303187923,1308.626167
42-461404040000,BRENDA DORCUS (SA) A 3660WA,SM ENERGY,UPTON,WOLFCAMP A,2/5/2017,7702,461847,14232130,,60,1848,0.7,328,421,387.3,0.042,0.10686419,9208,1.485520518,0.71095911,,0.181824497,737.3128329
42-461404460000,UNIVERSITY 3-310 PU 4H,PIONEER,UPTON,WOLFCAMP B,4/2/2017,9908,702223,25469108,930.3207106,70.9,2571,0.9,792,1209,242.2,0.068,0.147282014,8984.5,1.566981293,1.591598155,,0.313079637,867.9301775
42-461404720000,RATLIFF 28 4415H,PIONEER,UPTON,WOLFCAMP B,5/25/2017,5140,246932,9808067,665.1012128,48,1908,1,168,965,376.1,0.076,0.261419992,9703,1.930661504,1.4285392,,0.26999458,1401.9203
42-329412020000,RAB DAVIDSON 27A 21HK,OVINTIV,MIDLAND,WOLFCAMP A,4/12/2017,5702,257974,10281446,,45.2,1803,1,213,3034,348.5,0.061,0.063666459,9489.9,,1.552028742,,0.235298173,3665.148462
42-329413020000,BRD CAMDEN 23/12 E 0112WA,CHEVRON,MIDLAND,WOLFCAMP A,3/12/2018,10337,391706,17781865,872.3636706,37.9,1720,1.1,596,1317,378.3,0.069,0.12922159,9450.3,1.527930561,1.56789295,,0.239805938,804.8281012
42-383395710000,MARCO 1602A 1H,OCCIDENTAL,REAGAN,WOLFCAMP A,11/7/2016,6952,422523,14008840,1116.051404,60.8,2015,0.8,307,1114,320.5,0.07,0.118933111,8307.6,1.613705263,1.976817969,,0.273533346,940.9640346
42-383396530000,UNIVERSITY CENTRAL 0824RH,RRP OPERATING LLC,REAGAN,WOLFCAMP A,12/4/2016,9246,399630,21265446,1140.549814,43.2,2300,1.3,255,,302.3,0.066,0.137450852,7344.5,1.674533434,2.100722484,,0.313478133,1030.480306
42-461402200000,LOIS A 04WB,SUMMIT PETROLEUM,UPTON,WOLFCAMP B,6/10/2016,7949,349520,12917840,901.7314356,44,1625,0.9,318,858,148.4,0.054,0.0727539,9690.4,1.722698863,1.10897202,,0.22561827,1104.227905
42-461403050000,DORCUS 3003WB,SM ENERGY,UPTON,WOLFCAMP B,7/6/2016,7824,469498,14419570,1447.705533,60,1843,0.7,216,3730,122.4,0.059,0.042683269,9665.3,1.94667244,1.289749229,,0.231822529,1423.804759
42-461404760000,CONNELL 47 4HM,APACHE,UPTON,WOLFCAMP B,6/13/2017,5109,287216,8651241,603.0235343,56.2,1693,0.7,382,2824,232.3,0.09,0.251335045,9403.7,1.962089916,2.531875609,,0.302786562,1443.555204
42-317387520000,MABEE 'K' 4H,PIONEER,MARTIN,WOLFCAMP B,11/30/2013,9542,316317,11124891,524.1449395,33.1,1166,0.8,259,429,124.9,0.07,0.224595487,9852.4,1.554383122,1.929494832,,0.325085879,845.6442648
42-173368320000,EDMONDSON A U292H,SLANT OPERATING,GLASSCOCK,WOLFCAMP A,11/10/2015,7620,204282,10276612,638.2243765,26.8,1349,1.2,57,635,330,0.046,0.16372608,6685.1,,1.3710151,,0.2852735,3024.335819
42-003458900000,CROSS BAR RANCH 2017LS,CONOCOPHILLIPS,ANDREWS,LOWER SPRABERRY,9/17/2014,6791,288603,10361121,,42.5,1526,0.9,358,236,307.7,0.064,0.234374601,9241.8,1.644782955,1.477461669,,0.236107468,987.4804909
42-383386270000,UNIVERSITY 49-1 5H,FDL,REAGAN,WOLFCAMP B,5/28/2014,4647,121114,4766490,832.056067,26.1,1026,0.9,,,437.7,0.065,0.280289584,7354.5,,2.15351632,,0.330498152,1713.23739
42-329395440000,FRANK MIDKIFF 35 3RH,EXXON,MIDLAND,WOLFCAMP B,10/12/2014,4419,186300,5925048,311.4427,42.2,1341,0.8,202,,220.3,0.066,0.410254925,9538.3,1.867668176,1.34367065,,0.3008096,1313.513514
42-329389840000,"O DANIEL, E. T. 4H",PIONEER,MIDLAND,WOLFCAMP B,4/16/2014,9542,294144,10955132,688.8176176,30.8,1148,0.9,390,1076,326.4,0.077,0.314709352,9095.6,,2.050234638,,0.299809213,2419.118436
42-329401100000,ISBELL HORIZONTAL UNIT 111WA,CONOCOPHILLIPS,MIDLAND,WOLFCAMP A,4/30/2016,4517,155495,7580450,1038.137015,34.4,1678,1.2,227,546,206.6,0.066,0.106564362,9346.6,1.636932452,1.48613672,,0.223110488,975.3877354
42-329391740000,"HUTT, DONALD L.'C' 1148H",PIONEER,MIDLAND,WOLFCAMP B,11/25/2014,7289,160358,8230465,810.4587324,22,1129,1.2,221,330,195.7,0.074,0.200748813,9615.9,1.743369606,2.376511363,,0.283938788,1134.778441
42-383378010000,UNIVERSITY 49 0903H,FDL,REAGAN,WOLFCAMP B,6/19/2013,10494,282674,0,1944.155385,26.9,0,0,144,962,430.9,0.063,0.35425915,7192.9,1.46550454,2.1730428,,0.365868459,711.2033177
42-383384150000,UNIVERSITY CENTRAL 1115EH,RRP OPERATING LLC,REAGAN,WOLFCAMP B,3/27/2014,7152,218305,9314573,770.9176068,30.5,1302,1,152,130,326,0.055,0.385329902,7825.4,1.391970821,1.367386241,,0.321657776,588.3386118
42-173373370000,CHEATHAM HOUSTON A 2H,PIONEER,GLASSCOCK,WOLFCAMP B,2/7/2017,9908,525557,16717822,896.6326932,53,1687,0.8,638,1355,217.3,0.077,0.316526545,8816.6,1.500129381,1.812077959,,0.30286108,762.3416209
42-135434200000,MUNN-CLARK 2627H,EARTHSTONE,ECTOR,LOWER SPRABERRY,4/23/2017,4781,261255,9572866,,54.6,2002,0.9,171,,300.9,0.066,0.220369622,9316.9,1.607446021,1.216862736,,0.271443307,930.1490626
42-135434580000,WHITTENBURG 11LS,EARTHSTONE,ECTOR,LOWER SPRABERRY,4/12/2017,10083,520552,20110568,,51.6,1995,0.9,359,416,294.7,0.066,0.203450664,9390.6,1.480069521,1.308119952,,0.28080015,727.7074253
42-329402540000,PRESTON 36F 6H,PIONEER,MIDLAND,WOLFCAMP B,2/10/2016,6926,293464,11313835,338.3142049,42.4,1634,0.9,240,2116,257,0.075,0.37104035,9347,1.761265036,1.33079085,,0.281458278,1160.797742
42-383387230000,LANE TR E 43-42 (ALLOC-G) 7NL,LAREDO,REAGAN,WOLFCAMP C,9/4/2014,7619,0,0,1089.369672,,,,396,1204,790.7,0.05,0.533414544,8812.2,1.790674037,2.048731624,,0.385964142,1202.240958
42-329393440000,ST 4104LS,DIAMONDBACK,MIDLAND,LOWER SPRABERRY,12/24/2014,5123,226895,6599808,623.3926219,44.3,1288,0.7,301,293,370.1,0.065,0.170505502,9260.7,,1.932557275,,0.334904167,
42-383398010000,HAWKER 1502A 2H,OCCIDENTAL,REAGAN,WOLFCAMP A,5/26/2018,9423,362432,15746262,1077.33807,38.5,1671,1,381,822,318.3,0.07,0.127490084,8400.2,1.707388623,2.073078171,,0.276514803,1080.842811
42-329415030000,WAFFLE IRON H120LS,PERMIAN DEEP ROCK OIL,MIDLAND,LOWER SPRABERRY,11/16/2017,7677,381955,14610483,540.9201575,49.8,1903,0.9,306,840,501.8,0.056,0.227097191,9076.9,1.534189601,2.027070394,,0.354315456,815.98488
42-173375380000,ZANT 4711AH,EXXON,GLASSCOCK,WOLFCAMP A,1/19/2018,8993,456576,14117998,772.8885759,50.8,1570,0.7,162,122,272.7,0.079,0.126036083,8462.9,,2.386672641,,0.291306426,
42-461405380000,CC 42 A 3HM,APACHE,UPTON,WOLFCAMP B,3/27/2018,5057,263181,8190376,1523.145643,52,1620,0.7,422,1841,265.4,0.069,0.203310737,9713.6,1.597392618,1.49881555,,0.273313118,913.6864063
42-383398330000,SANDY KOUFAX 5 4401H,PIONEER,REAGAN,WOLFCAMP B,8/16/2017,4873,240423,9313570,654.6725692,49.3,1911,0.9,311,3840,324.9,0.061,0.373412985,8463.6,2.241219567,1.71891845,,0.318130815,1792.881525
42-383398310000,GREG MADDUX 31-32 4301H,PIONEER,REAGAN,WOLFCAMP B,9/11/2017,7707,450050,11598647,1302.127981,58.4,1505,0.6,454,1613,265.9,0.073,0.293602539,8433.1,1.710602463,2.228632329,,0.321441539,1085.60186
42-227390770000,HYDEN 47-38 WA 1H,SURGE OPERATING,HOWARD,WOLFCAMP A,7/25/2017,9639,523241,20899822,,54.3,2168,1,514,425,319.4,0.065,0.072592857,7594.2,,2.081943343,,0.292589862,451.6006012
42-227390950000,SLEDGE UNIT 06-07 1SH,SURGE OPERATING,HOWARD,LOWER SPRABERRY,9/15/2017,7111,313730,15996719,918.1876471,44.1,2250,1.2,224,,300.7,0.073,0.229288908,7505.7,1.665251276,1.646255327,,0.245858379,1017.323595
42-173375630000,HARRIS-COOK 80 208HL,"VENCER ENERGY, LLC",GLASSCOCK,LOWER SPRABERRY,11/24/2017,9823,496189,18545143,651.5101368,50.5,1888,0.9,676,1819,401,0.061,0.229423517,8158.4,1.574043622,2.069219923,,0.336599445,880.3182655
42-173375760000,SEM NS 14-23 02 102H,DIAMONDBACK,GLASSCOCK,WOLFCAMP A,1/17/2018,10261,483997,18473765,945.6928016,47.2,1800,0.9,244,3327,461.7,0.07,0.201947345,8053.8,2.081841205,2.403602487,,0.330327025,1588.876564
42-317408260000,SLAUGHTER 12 2,"BLACK SWAN OPERATING, LLC",MARTIN,WOLFCAMP A,8/12/2017,4398,270842,8850240,,61.6,2012,0.8,310,,250,0.063,0.223531401,9310.7,1.400231197,1.64750566,,0.301255883,595.2190951
42-329416400000,FRANK MIDKIFF 35 ALLOCATION 3816 3816AH,EXXON,MIDLAND,WOLFCAMP B,6/16/2018,8103,436914,0,648.0874849,53.9,0,0,315,3529,233,0.078,0.279978229,9198.4,2.150472146,1.600280832,,0.274861376,1689.847892
42-317408390000,HOLT RANCH NORTH 2HF,OVINTIV,MARTIN,LOWER SPRABERRY,9/9/2017,8006,385803,388148,321.7064965,48.2,48,0,315,4991,387.6,0.055,0.196322501,9496.8,2.251676435,1.898972965,,0.312040673,1820.706997
42-461406130000,HOLZGRAF (SA) G 3974WB,DISCOVERY,UPTON,WOLFCAMP B,12/26/2017,7719,473984,14592517,836.1907799,61.4,1890,0.7,388,1437,153.2,0.056,0.165888237,9747.9,1.972426578,0.458394929,,0.251315065,1459.436
42-329417280000,SOA SCHARBAUER SE 0016LS,CHEVRON,MIDLAND,LOWER SPRABERRY,6/22/2018,8893,0,0,926.5066571,,,,,,323.2,0.06,0.27663072,9215.7,2.31083145,1.578681295,,0.302565005,1889.377216
42-329417420000,SOA SCHARBAUER SE 0026LS,CHEVRON,MIDLAND,LOWER SPRABERRY,6/15/2018,8881,404747,18322290,891.9339435,45.6,2063,1.1,815,1036,320.1,0.062,0.296407881,9184.3,1.61185058,1.660158905,,0.307232611,937.1764714
42-329417800000,ROY PARKS B 3306LH,CONOCOPHILLIPS,MIDLAND,LOWER SPRABERRY,5/4/2018,9707,481223,19574006,,49.6,2016,1,499,243,274.1,0.064,0.135289712,9064.7,1.36743778,1.708056295,,0.283942412,540.4437749
42-461406230000,POWELL 26E 4HE,OVINTIV,UPTON,LOWER SPRABERRY,12/12/2017,7615,362467,18463032,,47.6,2425,1.2,2266,13806,351.9,0.058,0.130688033,8759.8,1.785934285,1.871383367,,0.330569189,1195.321819
42-461406480000,SEBASTIAN *19-30A 4101H,PIONEER,UPTON,WOLFCAMP A,6/7/2018,7717,294828,13267738,330.8454818,38.2,1719,1.1,334,1845,322.4,0.084,0.048508247,9124.9,1.840292953,1.904596331,,0.252794244,1273.638531
42-227392230000,RYAN C 3AH,LEGACY,HOWARD,WOLFCAMP A,2/15/2018,7197,0,0,642.6936847,,,,227,,392,0.058,0.123414343,7546.3,1.36763974,1.436109776,,0.26395075,548.4307756
42-383399680000,HICKMAN ALLOCATION C 17HA,FDL,REAGAN,WOLFCAMP A,7/31/2018,9923,0,378100,329.788582,,,,79,1531,344.4,0.07,0.172261075,7334.5,,2.392819018,,0.298384329,1805.195487
42-383399850000,ROCKER B 20-21 14HT,FDL,REAGAN,WOLFCAMP A,6/8/2018,10065,240532,17218472,315.4847905,23.9,1711,1.7,302,4535,345.7,0.073,0.081938594,7724.7,,2.372372691,,0.312093481,3645.378189
42-383399950000,NUNN '5-44' 4403H,PIONEER,REAGAN,WOLFCAMP B,5/18/2018,7793,399522,12631822,,51.3,1621,0.8,643,1586,253.9,0.078,0.43582111,8986,1.636833245,1.549002363,,0.294739336,975.6547845
42-383400490000,UNIVERSITY 9 2922WB,SEQUITUR,REAGAN,WOLFCAMP B,2/24/2018,7786,387300,19718367,595.2785495,49.7,2533,1.2,395,354,353.5,0.061,0.264997049,8293.6,1.81770084,1.892371644,,0.310747456,1238.645663
42-317410720000,MIMS 32H 3317AH,EXXON,MARTIN,WOLFCAMP A,2/23/2018,10191,629005,17573433,417.8322615,61.7,1724,0.7,197,385,254,0.068,0.17193447,8709.8,2.093844088,2.213248483,,0.29424077,1612.070635
42-317411470000,POE B 12SA,DIAMONDBACK,MARTIN,LOWER SPRABERRY,6/11/2018,7339,214666,11394996,702.0726503,29.3,1553,1.3,215,173,426.9,0.047,0.188037793,8746.6,,1.542763229,,0.294495957,
42-461407170000,HALFF 1E 105H,PIONEER,UPTON,WOLFCAMP B,9/18/2018,9822,440985,28849794,881.4083583,44.9,2937,1.6,460,481,274.9,0.065,0.254254016,9140.3,1.953069069,1.358320809,,0.281414374,1429.791878
42-329421430000,WINDHAM TXL C3 5308BH,CONOCOPHILLIPS,MIDLAND,WOLFCAMP A,10/10/2018,7629,369222,15169041,906.6033356,48.4,1988,1,366,1914,401.2,0.05,0.105781939,9647.6,2.297159274,1.039402735,,0.198506593,1878.899703
42-383400620000,UNIVERSITY 35-19 40 104HB,"VENCER ENERGY, LLC",REAGAN,WOLFCAMP B,4/12/2018,10170,515968,21444411,1132.474811,50.7,2109,1,370,773,303.6,0.067,0.254282661,8526.8,1.686797208,2.104706363,,0.352491662,1050.658879
42-227394050000,WILLIE SCOTT A 0844WA,SM ENERGY,HOWARD,WOLFCAMP A,10/10/2018,14978,806639,27983526,,53.9,1868,0.8,1170,2648,306.7,0.059,0.127305728,7660.3,1.639675767,1.118210069,,0.184666024,979.7919732
42-461390900000,XBC GIDDINGS ESTATE 2126H,PIONEER,UPTON,WOLFCAMP B,6/12/2014,7742,214046,8316861,1301.418842,27.6,1074,0.9,,,243.5,0.073,0.168198831,9425.8,1.700522714,2.349464238,,0.301164684,1071.289595
42-461400790000,XBC GIDDINGS ESTATE 1200H,PIONEER,UPTON,WOLFCAMP B,2/26/2016,5739,224929,7806066,655.8452218,39.2,1360,0.8,293,1642,296.8,0.089,0.200406417,9524,1.92335066,2.6711202,,0.304175634,1391.067392
42-329401380000,MCCLINTIC 10B 2H,PIONEER,MIDLAND,WOLFCAMP B,8/14/2015,5805,220164,7975030,658.8607679,37.9,1374,0.9,233,1479,235.6,0.073,0.343633752,9087.2,1.717317254,1.8453456,,0.313230745,1096.155078
42-461401400000,ROBBIE '17-8' 4204H,PIONEER,UPTON,WOLFCAMP A,10/24/2015,7664,961231,11170665,1965.480894,125.4,1458,0.3,422,1097,387.8,0.079,0.04535733,9418.1,1.68876971,1.763806747,,0.261790996,1053.723213
42-227386920000,PRICHARD A 1AH,LEGACY,HOWARD,WOLFCAMP A,5/8/2017,7663,0,0,697.8062739,,,,494,1648,412.4,0.058,0.098845096,7634.7,1.478982697,1.463065978,,0.264500997,731.7934675
42-227387690000,WR BUR OAK UNIT 9HB,CROWNQUEST,HOWARD,WOLFCAMP B,10/28/2016,9147,421954,17076792,767.3554316,46.1,1867,1,,,222.3,0.083,0.344257368,8478.8,1.482179129,1.932454337,,0.274836193,734.5039888
42-329421760000,CASSELMAN4 8UL,CALLON,MIDLAND,LOWER SPRABERRY,10/7/2018,4127,233106,8727471,763.742285,56.5,2115,0.9,222,852,251,0.05,0.220441072,9188.7,1.664799605,1.46346096,,0.25943294,1017.831175
42-173378120000,CALVERLEY B-REED 10 101HB,"VENCER ENERGY, LLC",GLASSCOCK,WOLFCAMP A,8/27/2018,9272,349644,14327777,,37.7,1545,1,306,4263,435.5,0.07,0.156559558,8822.3,1.747793298,2.383621488,,0.308552588,1140.474909
42-329422130000,"TIPPETT, JUNE 1213 HZ UNIT 15HM",APACHE,MIDLAND,WOLFCAMP B,10/24/2018,7714,356521,17941003,671.1399366,46.2,2326,1.2,431,2764,151.7,0.071,0.073908247,9629.3,1.536701322,1.422285778,,0.265262876,818.2384095
42-317412370000,MARIE B 11SC,DIAMONDBACK,MARTIN,LOWER SPRABERRY,9/13/2018,10149,285144,15432577,,28.1,1521,1.3,499,2070,414.9,0.047,0.187171477,8951.5,1.543617453,1.528972552,,0.288699286,831.2734733
42-317412550000,HOLT RANCH 21-10 (ALLOC-1NH) 3LL,DIAMONDBACK,MARTIN,LOWER SPRABERRY,4/5/2019,10778,654666,27080070,332.73736,60.7,2513,1,312,683,389,0.077,0.190032922,9312.5,1.780894616,1.932920122,,0.29088408,1189.240489
42-461407640000,NORTH BROOK NE45U 21H,PIONEER,UPTON,WOLFCAMP B,10/17/2018,7302,327505,21348215,878.2543023,44.9,2924,1.6,437,402,426.5,0.08,0.320898941,9658.3,1.821789161,1.423637029,,0.263202465,1248.67469
42-383402170000,COPE 107-108 47HD,FDL,REAGAN,WOLFCAMP C,2/14/2019,9769,527184,23849411,,54,2441,1.1,332,,1080.8,0.035,0.447484425,8155.8,,1.840302673,,0.36942995,3328.742377
42-317414110000,VINEYARD HZ F UNIT 9701LS,DIAMONDBACK,MARTIN,LOWER SPRABERRY,3/21/2019,10001,0,0,,,,,,,347.6,0.057,0.190596111,9343.4,,1.859621364,,0.318959209,
42-317413700000,WOODY-MCMORRIES 31K 11H,PIONEER,MARTIN,WOLFCAMP B,3/3/2020,11086,570428,18860847,1243.638198,51.5,1701,0.8,913,1833,157.1,0.06,0.228959259,9505.6,1.505529731,1.409460379,,0.30716823,768.617454
42-317414340000,PIER 22-23 UNIT 1 143,ENDEAVOR,MARTIN,JO MILL,11/1/2018,6940,293753,11055843,,42.3,1593,0.9,455,1358,384.1,0.063,0.480089336,8647.7,1.474927513,1.11268606,,0.240401734,722.1712485
42-317414900000,SCHARBAUER 108HM,"VENCER ENERGY, LLC",MARTIN,MIDDLE SPRABERRY,4/9/2019,10412,376906,16162232,618.9340732,36.2,1552,1,199,227,245.9,0.051,0.094664864,8477.2,1.428989028,1.15716335,,0.286601757,647.3998769
42-317415010000,WR VITEX E 4AA,CROWNQUEST,MARTIN,WOLFCAMP A,7/16/2019,10210,528365,21064655,577.2444973,51.7,2063,1,379,1905,303.4,0.078,0.153772262,8254.3,,2.2916579,,0.284991239,2278.842525
42-317414910000,MERRICK UNIT 2 1118AH,EXXON,MARTIN,WOLFCAMP A,4/16/2019,10062,484476,17497413,767.9743756,48.1,1739,0.9,566,6468,249,0.076,0.182616584,8807.7,2.378336115,2.269058914,,0.29623851,1962.941392
42-329424840000,CUNNINGHAM 37C 3H,PIONEER,MIDLAND,WOLFCAMP B,4/10/2019,9872,429987,25005045,783.5188094,43.6,2533,1.4,449,951,305.6,0.073,0.275234754,9567.7,1.910242057,2.06695651,,0.28843951,1373.105206
42-383403270000,UNIVERSITY 25W 5HA,APACHE,REAGAN,WOLFCAMP A,12/21/2018,4531,218806,7375188,427.5836833,48.3,1628,0.8,103,322,381.7,0.065,0.100451541,7811.1,1.957384469,2.174286767,,0.290841739,1425.126481
42-317415800000,WHITAKER 22-27 UNIT 2250WA,SM ENERGY,MARTIN,WOLFCAMP A,4/10/2019,10347,521850,19427893,545.1759824,50.4,1878,0.9,515,506,237.6,0.076,0.177215171,8288,1.46265021,2.274905325,,0.297546102,703.4631606
42-461409190000,HALFF-HALL 1BB 102H,PIONEER,UPTON,WOLFCAMP B,5/2/2019,9952,690349,20025694,878.201417,69.4,2012,0.7,575,,244.4,0.066,0.268050721,9206.2,1.776891753,1.250764486,,0.269144454,1183.28277
42-317416290000,MABEE 13-24 UNIT 1 115,ENDEAVOR,MARTIN,MIDDLE SPRABERRY,12/29/2018,10344,440672,16577463,,42.6,1603,0.9,344,397,306.5,0.055,0.170752296,7995,1.375092934,1.552752868,,0.29742968,559.026069
42-317416910000,SARAH CONNOR 1027LS,SM ENERGY,MARTIN,LOWER SPRABERRY,4/25/2019,10383,535692,19430080,773.0355324,51.6,1871,0.9,484,87,390.6,0.058,0.248405563,7664.3,,1.663253974,,0.315309518,411.2402648
42-461409560000,REESE 15-10-B 4303H,PIONEER,UPTON,WOLFCAMP B,4/24/2019,10083,530962,19880831,947.9795131,52.7,1972,0.9,448,2705,203.5,0.078,0.153914623,9695.9,1.771546666,2.382333495,,0.330917864,1176.106194
42-329427820000,DRIVER-SCHROCK 1423 A 4HS,APACHE,MIDLAND,LOWER SPRABERRY,6/26/2019,7273,478573,17383919,378.3668294,65.8,2390,0.9,316,1104,377.4,0.057,0.209144678,8369.5,1.652592574,2.354192929,,0.343385346,999.6397101
42-173379800000,HUTCHISON-TEELE 40 104HB,"VENCER ENERGY, LLC",GLASSCOCK,WOLFCAMP A,7/5/2019,10154,492189,15951268,324.7371084,48.5,1571,0.8,451,2511,389.4,0.072,0.162038321,8833.7,2.02014668,2.474596804,,0.300399224,1517.3627
42-329429220000,LYNCH - TIPPETT 4801 F 16HS,APACHE,MIDLAND,LOWER SPRABERRY,9/13/2019,7689,506990,17683476,522.8328812,65.9,2300,0.8,337,,411.3,0.088,0.206411099,9190.1,1.472780131,1.605796289,,0.317450527,716.6057063
42-317418920000,KATHRYN IDA A 204H,DIAMONDBACK,MARTIN,WOLFCAMP B,7/9/2019,11344,502638,18160138,,44.3,1601,0.9,501,944,180.3,0.078,0.211796225,9882.1,1.653117431,1.752048171,,0.288824368,999.2808745
42-173380440000,RAY 3427 E 3WA,DIAMONDBACK,GLASSCOCK,WOLFCAMP A,6/1/2019,10319,488641,17341051,661.2533749,47.4,1680,0.8,450,1687,257.5,0.077,0.144042192,8666.5,1.766011566,2.620263704,,0.293231087,1166.497576
42-227399070000,GARRETT-SNELL UNIT A 25-36 2SH,SURGE OPERATING,HOWARD,LOWER SPRABERRY,7/2/2019,9382,317046,18803358,640.2771922,33.8,2004,1.4,145,499,344.4,0.092,0.24704615,7460.8,1.696727952,1.786611429,,0.230295128,1063.086415
42-329430370000,DAVIDSON 36G 3HJ,OVINTIV,MIDLAND,WOLFCAMP A,9/19/2019,7030,359227,12688607,1259.901182,51.1,1805,0.8,323,372,373.2,0.082,0.063804535,9334.6,1.570288373,2.007055638,,0.250664639,872.2665217
42-329430830000,WINDHAM 14C 14HF,OVINTIV,MIDLAND,LOWER SPRABERRY,6/28/2019,7555,374220,13557072,369.3461345,49.5,1794,0.9,226,819,469.5,0.058,0.240677916,9077.8,1.818806905,1.603038106,,0.288743355,1243.069591
42-329431090000,LOCKLAR-HILL 26L UNIT 9H,PIONEER,MIDLAND,WOLFCAMP B,10/20/2019,9722,508766,16549140,813.7540613,52.3,1702,0.8,187,1277,216.5,0.064,0.100153895,9777,2.251948395,1.578001905,,0.253509618,1824.47868
42-317420600000,MABEE DDA L1 8510LD,CONOCOPHILLIPS,MARTIN,WOLFCAMP D,6/11/2019,9457,564327,23411976,,59.7,2476,1,178,394,374,0.046,0.363985712,10481,1.829788446,2.023836948,,0.360342843,1261.234914
42-461410840000,UNIVERSITY W3-169D 4H,PIONEER,UPTON,WOLFCAMP A,4/6/2020,7322,220022,9616606,884.5688948,30,1313,1,319,293,341.8,0.069,0.062115322,8468.3,1.884729854,1.671893138,,0.28272713,1332.541264
42-227400230000,BROUGHTON 15D 2HK,OVINTIV,HOWARD,WOLFCAMP A,5/8/2019,10064,1135632,16628274,503.1173454,112.8,1652,0.4,631,825,261.7,0.071,0.077897536,7964.2,1.515958025,1.699379255,,0.261851444,789.899506
