API_UID,ClayVolume_PCT
42-105417040000,0.370397512
42-173362080000,0.312705019
42-317402180000,0.295784419
42-317386790000,0.338701954
42-383385600000,0.381418315
42-135427120000,0.2695937
42-383376720000,0.326153952
42-383385010000,0.286687305
42-383374990000,0.285354674
42-461395160000,0.313510403
42-383382200000,0.310113638
42-173369650000,0.311991112
42-383395960000,0.299896898
42-003453590000,0.179561295
42-235358090000,
42-461405300000,0.189648418
42-329408050000,0.262328285
42-383396740000,0.331005107
42-105417140000,0.324902563
42-329415150000,0.276409338
42-329414960000,0.310423037
42-227390170000,0.27379948
42-317407430000,0.31465811
42-317407530000,0.236010843
42-317407650000,0.299703631
42-329416090000,0.25648252
42-317407860000,0.3016637
42-461405830000,0.215373272
42-317408050000,0.315718271
42-461405820000,0.342868347
42-317408150000,0.286190439
42-329416740000,0.260401421
42-105423980000,0.342026174
42-227391840000,0.338569738
42-173376360000,0.260061009
42-317409220000,0.325578588
42-317409370000,0.292927712
42-461406450000,0.298581117
42-317409750000,0.317083384
42-317409760000,0.316736377
42-165386170000,
42-227392470000,0.288942266
42-317410360000,0.288477622
42-235362170000,0.308876072
42-329419870000,0.291878176
42-329420300000,0.213643589
42-329420580000,0.264606719
42-173377680000,0.309724927
42-329420830000,0.292752408
42-461407030000,0.302087424
42-317411440000,0.295443035
42-227394300000,0.303001567
42-003477120000,0.25053535
42-383401250000,0.305268114
42-317412420000,0.299812409
42-227394900000,0.252616451
42-173378190000,0.275807632
42-317413150000,0.287566699
42-173378410000,0.278460169
42-173378470000,0.327048897
42-317413100000,0.316161617
42-317413770000,0.25312996
42-317413470000,0.304941041
42-135435880000,0.248653054
42-235362660000,0.316328167
42-461408430000,0.317508369
42-329424550000,0.331630351
42-317414230000,0.294755556
42-329425040000,0.179317565
42-383402840000,0.297083141
42-033324690000,0.282014902
42-173379040000,0.290339738
42-329425440000,0.297116308
42-317414850000,0.394429751
42-317414870000,0.255594902
42-317414970000,0.29958664
42-003478140000,0.288888619
42-329426020000,0.313028956
42-317415140000,0.324142756
42-329424910000,0.25216379
42-329425150000,0.313210815
42-317415630000,0.252899908
42-329425860000,0.311415369
42-329426640000,0.25152921
42-461409260000,0.255542989
42-227396430000,0.290530213
42-461409330000,0.299792876
42-235363190000,0.31174612
42-329427290000,0.317901559
42-173379580000,0.372421574
42-317417850000,0.283824121
42-383404080000,0.274296431
42-461409840000,0.26176314
42-329428940000,0.237172652
42-227398260000,0.271150309
42-317419280000,0.299068315
42-227398760000,0.289247776
42-317419930000,0.314676006
42-173380820000,0.336671124
42-173380880000,0.309755153
42-227400000000,0.283412654
42-173380920000,0.318615161
42-317420000000,0.295006775
42-317421040000,0.322266587
42-317421590000,0.292476543
42-317420670000,0.29785667
42-329432240000,0.224983878
42-461411460000,0.246922733
42-173381340000,0.294509172
42-317422190000,0.313100223
42-173381590000,0.309534018
42-329433890000,0.270819108
42-227401760000,0.324394587
42-329434150000,0.257764857
42-003481010000,0.278318445
42-329433260000,0.280422576
42-329434730000,0.279889993
42-227401970000,0.283256194
42-329435710000,0.303128093
42-317424540000,0.288446063
42-173381880000,0.326501036
42-173381900000,0.339918474
42-329436380000,0.307705113
42-227403410000,0.296831218
42-227403480000,0.291423957
42-383407530000,0.325876646
42-317425830000,0.287584967
42-227404020000,0.282651954
42-329437820000,0.309391446
42-383407900000,0.32606188
42-383408000000,0.273665018
42-383408080000,0.325973234
42-227404080000,0.299986545
42-329438640000,0.325110943
42-227404320000,0.24422851
42-317427330000,0.288527844
42-461413860000,0.330378498
42-317427430000,0.304719021
42-173382810000,0.330838853
42-383408360000,0.315532959
42-329439620000,0.329518156
42-227405180000,0.312187474
42-329439870000,0.334501047
42-329440080000,0.265599174
42-329440290000,0.17762703
42-317408950100,0.310673301
42-329419270100,0.295117911
42-461414350000,0.255817605
42-461414480000,0.287393392
42-383408510000,0.290450032
42-317429030000,0.237465252
42-329440980000,0.261809669
42-329441150000,0.313839849
42-329442170000,0.271795231
42-227406650000,0.278746398
42-165388170000,0.277021748
42-329442710000,0.31236184
42-317430820000,0.310036219
42-317430790000,0.295431873
42-461415260000,0.30114563
42-317431030000,0.311507513
42-317431260000,0.307424704
42-003481810000,0.260396031
42-329445210000,0.295491469
42-227408540000,0.208763821
42-173383900000,0.279906494
42-227405470000,0.226280401
42-317429160000,0.273881064
42-317430260000,0.209205858
42-173383490000,0.31983111
42-227407100000,0.298523682
42-317431570000,0.302235103
42-317431780000,0.322229253
42-317431910000,0.235052719
42-173383930000,0.326714727
42-317433110000,0.303739669
42-173384030000,0.27816096
42-173384310000,0.28894144
42-173369460000,0.321617895
42-383384910000,0.312221935
42-445323330000,0.36152366
42-383377230000,0.324811363
42-383383220000,0.318033106
42-383373930000,0.300936249
42-105416860000,0.360467189
42-383380250000,0.329587695
42-235349030000,0.30030759
42-105419810000,0.32139947
42-461396580000,0.275744116
42-383374510000,0.320297832
42-329407070000,0.225985968
42-317397100000,0.322830625
42-383384540000,0.299568892
42-235348980000,0.301972278
42-003469560000,0.284602622
42-383392020000,0.291307306
42-329394640000,0.280062053
42-235355910000,0.290087197
42-317395230000,0.370943276
42-173364290000,0.313075735
42-173365620000,0.29011205
42-461400380000,0.276256933
42-235351080000,0.318770501
42-461402150000,0.270935964
42-383393160000,0.252924318
42-383383800000,0.359445517
42-383385650000,0.336945928
42-329390150000,0.322632833
42-235356510000,0.34824352
42-383396640000,0.33346075
42-383396860000,0.318434099
42-227390240000,0.300238977
42-317407220000,0.327034986
42-461405330000,0.307255741
42-461405350000,0.309130046
42-329401210001,
42-329415930000,
42-461401060000,0.303814213
42-235358730000,0.311287476
42-383398100000,0.27532592
42-329415080000,0.311805778
42-227390140000,0.284160115
42-329414730000,0.184549419
42-105423720000,0.32964492
42-329415520000,0.265239893
42-235361800000,0.273471477
42-461405650000,0.270019983
42-383398410000,0.303171762
42-317407870000,0.327873515
42-173375430000,0.384140296
42-329416610000,0.193185039
42-227391160000,0.273227422
42-383398780000,0.354699275
42-383398830000,0.325307326
42-173376000000,0.399719193
42-329417250000,0.249562557
42-227391420000,0.176850325
42-317408500000,0.289575603
42-317408570000,0.289327533
42-173376460000,0.31177779
42-329418040000,0.288642275
42-173376800000,0.314292422
42-317409270000,0.308968299
42-383399620000,0.307149589
42-329419490000,0.355048348
42-383400070000,0.276705945
42-329419900000,0.253412289
42-317411130000,0.294951727
42-173377490000,0.288878113
42-227393070000,0.294262125
42-461407280000,0.319417651
42-329421140000,0.319284294
42-329421360000,0.192909498
42-227393960000,0.290588086
42-317411670000,0.321755611
42-227394260000,0.292908924
42-329420220000,0.289362641
42-173377820000,0.33442068
42-173377830000,0.33343005
42-329422190000,0.159829427
42-317412130000,0.292125546
42-329422780000,0.307729909
42-317412670000,0.317718549
42-317412680000,0.317561106
42-003477540000,0.263490981
42-003477160000,0.28473642
42-329423190000,0.25774237
42-227395150000,0.307830058
42-173378270000,0.296963458
42-227395280000,0.219058796
42-461408110000,0.352330698
42-317413180000,0.3046041
42-329424570000,0.331958188
42-329423950000,0.283052382
42-317414210000,0.295278123
42-329424860000,0.302838762
42-329425250000,0.230212017
42-461408830000,0.256799836
42-173378950000,0.281455301
42-173379110000,0.264191459
42-329424540000,0.318715321
42-173379090000,0.26360207
42-329426110000,0.307601374
42-227396680000,0.26786383
42-329426000000,0.303641914
42-329426550000,0.30594575
42-227396880000,0.233321813
42-317415910000,0.296609191
42-329427160000,0.28444113
42-227397520000,0.305729168
42-383403660000,0.28838614
42-329428250000,0.278263644
42-317417610000,0.322157665
42-317417750000,0.313967421
42-461410070000,0.272201367
42-317418990000,0.252739146
42-317419420000,0.320908572
42-329429960000,0.263184936
42-329429970000,0.263445214
42-227398900000,0.266228269
42-461410530000,0.273860273
42-227399460000,0.301003512
42-317420170000,0.272386189
42-227399730000,0.302918295
42-461410640000,0.346597982
42-329430920000,0.219298852
42-461410890000,0.316584694
42-173380740000,0.280987025
42-329431230000,0.278746397
42-173381050000,0.305640739
42-317420020000,0.314331776
42-383405420000,0.2880785
42-317420450000,0.323533647
42-317420390000,0.32104295
42-317420420000,0.307320537
42-461411250000,0.258476058
42-227401130000,0.31326015
42-329433020000,0.290463909
42-317422330000,0.315265701
42-317422830000,0.275444878
42-317422720000,0.290665986
42-317422740000,0.28305203
42-383406680000,0.347287979
42-329434620000,0.321611216
42-227401920000,0.244421831
42-461412420000,0.333179664
42-317424160000,0.304604628
42-317424390000,0.285748491
42-329435460000,0.271147837
42-317424760000,0.28463938
42-329435950000,0.315532606
42-173381980000,0.278853711
42-329436580000,0.28379652
42-329436880000,0.296930658
42-317425470000,0.315621655
42-329437290000,0.279367218
42-329437370000,0.322561151
42-329437020000,0.283488723
42-383408110000,0.327735602
42-227404210000,0.205845177
42-329438420000,0.351708355
42-227404340000,0.284616759
42-227404810000,0.294316089
42-383408370000,0.319232251
42-461414100000,0.18381621
42-383406690100,0.332357938
42-329418020100,0.298930959
42-383408480000,0.340575911
42-461414600000,0.343462171
42-235364430000,0.267163003
42-317428890000,0.305135107
42-317428910000,0.238787088
42-329440740000,0.299144558
42-329440790000,0.296614361
42-329442840000,0.331708645
42-329442970000,0.265098162
42-227407410000,0.269705265
42-461415310000,0.333257399
42-317431580000,0.303682588
42-227407530000,
42-317431700000,0.30359522
42-003482610000,0.29737278
42-329444140000,0.332922008
42-329444160000,0.298657348
42-317432080000,0.239538801
42-329444300000,0.324707737
42-227407960000,0.228637605
42-317432730000,0.182305971
42-227408650000,0.284600838
42-317433130000,0.304261509
42-227409110000,0.245002078
42-227389770000,0.276557212
42-317404620000,0.346768489
42-329402090000,0.216394503
42-329414510000,0.314098217
42-317403970000,0.31443789
42-329400730000,0.250625317
42-329403200000,0.304060148
42-329406960000,0.297716373
42-329407940000,0.30921528
42-329410720000,0.24009723
42-383396290000,0.306551383
42-383396150000,0.326363023
42-317399760000,0.302168537
42-383386140000,0.326373758
42-329389960000,0.339125875
42-329394490000,0.248565082
42-317393670000,0.208017118
42-461400570000,0.29558298
42-317391960000,0.258203394
42-383378200000,0.335819343
42-329398870000,0.256040984
42-173364790000,0.327986547
42-329397350000,0.291348464
42-235347050000,0.305205254
42-317394940000,0.288904
42-329399270000,0.247357469
42-461400890000,0.253925142
42-329396630000,0.275775252
42-461404840000,0.260490233
42-329389690000,0.286546289
42-003472010000,0.294140664
42-461400830000,0.302360878
42-329395600000,0.228731919
42-383378510000,0.364036118
42-383382900000,0.297865533
42-329403880000,0.306495835
42-329403720000,0.295081431
42-105414740000,0.38952744
42-105419960000,0.333749951
42-235353520000,0.28478476
42-383394630000,0.289028346
42-329393160000,0.293480064
42-173369390000,0.316589378
42-235349700000,0.325721009
42-329394940000,0.301483016
42-105416930000,0.386499068
42-235352300000,0.299230306
42-461395250000,0.319883725
42-317402440000,0.315501675
42-173363830000,0.311488316
42-173374490000,0.288967201
42-173373520000,0.270162307
42-383395000000,0.281742288
42-461391370000,0.303916307
42-003469620000,0.256281497
42-105413910000,0.334244867
42-317393560000,0.367359172
42-227389360000,0.257233228
42-227387520000,0.263242812
42-227389580000,0.264589872
42-461389610000,0.253442629
42-461390700000,0.288409113
42-383389180000,0.29363536
42-383387640000,0.318494392
42-105416290000,0.345198698
42-235352450000,0.351327731
42-383375930000,0.3111418
42-105421840000,0.309333493
42-383395410000,0.305031842
42-105414030000,0.34627861
42-227384490000,0.258490767
42-105413590000,0.350515319
42-227387540000,0.261736408
42-317400970000,0.298400879
42-317403840000,0.27126989
42-317406340000,0.282506329
42-329408870000,0.263746244
42-329409220000,0.316212644
42-329411540000,0.183092636
42-383397130000,0.34345868
42-383395750000,0.314129034
42-033322900100,
42-383375930001,
42-383398830001,
42-383394570000,0.31424196
42-329402460000,0.285318315
42-173356020000,0.392748586
42-173363620000,0.385072341
42-235356650000,0.35682513
42-383394440000,0.313973824
42-383387050000,0.338305003
42-105416280000,0.345190374
42-105416390000,0.338862483
42-235351660000,0.300000324
42-105420720000,0.324813839
42-383392240000,0.299823196
42-105416880000,0.362953647
42-329404730000,0.149662105
42-329393460000,0.33920588
42-173374680000,0.302200921
42-227389280000,0.331251579
42-317406390000,0.287223291
42-329407430000,0.280156239
42-329413960000,0.313131059
42-329414110000,0.248347764
42-383396080000,0.301491752
42-383397560000,0.306973002
42-329415390000,0.21778102
42-105423770000,0.350524419
42-227390700000,0.339712057
42-317408220000,0.295677576
42-461405930000,0.285439266
42-235361980000,0.345025343
42-227391660000,0.203432779
42-329419450000,0.27603117
42-317410830000,0.25706488
42-003476950000,0.235017405
42-173377840000,0.308973507
42-383401010000,0.2875627
42-227394400000,0.293044599
42-329422050000,0.262465859
42-383401160000,0.340384525
42-329422670000,0.244427736
42-317412660000,0.317759955
42-227395260000,0.187891364
42-173378450000,0.327004251
42-461407980000,0.257875013
42-329424530000,0.318852401
42-173378920000,0.346673023
42-329424150000,0.250514038
42-317414600000,0.297152351
42-317414660000,0.318707898
42-317414200000,0.305686557
42-329428080000,0.309982102
42-329428070000,0.287485042
42-383404160000,0.320528508
42-461410130000,0.287898219
42-235363410000,0.316328167
42-003479390000,0.248536926
42-461410260000,0.26824003
42-173380400000,0.285207965
42-235363650000,0.355038222
42-317420280000,0.328395307
42-317419740000,0.270624834
42-235363680000,0.290182687
42-227399970000,0.261527937
42-317420040000,0.314566957
42-329430690000,0.285120036
42-317420400000,0.32444224
42-329432200000,0.286447694
42-461411680000,0.247737334
42-461411660000,0.181362883
42-461411850000,0.264563744
42-461411980000,0.313206464
42-317423410000,0.28004357
42-317423540000,0.280610216
42-329435560000,0.290877017
42-329435920000,0.353003208
42-033325290000,0.254109875
42-329436440000,0.342243945
42-329436680000,0.354377726
42-003481660000,0.300803731
42-235364250000,0.275663172
42-383407350000,0.295464341
42-329437490000,0.291255549
42-317426600000,0.284378454
42-227404570000,0.29302722
42-317427680000,0.289262755
42-003482080000,0.294544323
42-173382890000,0.294166042
42-317415430100,0.307852658
42-227405330000,0.310375531
42-317428590000,0.343366921
42-461414690000,0.253847964
42-227406950000,0.203946217
