Well_ID,TotalOrganicCarbon_WTPCT
42-173381340000,2.26687228
42-173381430000,2.065777
42-317422190000,2.46360303
42-173381590000,1.86950604
42-329433890000,1.84190701
42-227401760000,1.6124601
42-329434150000,2.123802061
42-003481010000,1.595679691
42-329433260000,2.363227492
42-329434730000,1.792301674
42-227401970000,1.594967921
42-329434900000,2.417188864
42-383406800000,1.412072333
42-329435710000,1.599747348
42-317424540000,2.114102638
42-173381880000,1.60529609
42-173381900000,2.139852852
42-329436380000,1.815701527
42-227403410000,1.876786672
42-227403480000,1.369448876
42-317425280000,2.1370933
42-383407530000,1.894114225
42-317425830000,1.887622065
42-173374690000,2.173558658
42-173372290000,1.4539311
42-227404020000,1.622192036
42-329437820000,1.913474118
42-383407900000,1.96916513
42-383408000000,1.5316796
42-383408080000,2.0702966
42-227404080000,2.082988245
42-329438640000,1.70329963
42-227404320000,2.2336853
42-317426640000,1.9210404
42-317427060000,1.036079661
42-317427100000,1.834087785
42-317427330000,1.761338864
42-461413860000,1.69928965
42-317427430000,1.864946513
42-173382810000,2.18692105
42-383408360000,2.407812161
42-329439620000,2.248687844
42-227405180000,1.755990513
42-329439870000,1.569024239
42-329440080000,1.489810067
42-329440290000,0.820586893
42-317408950100,1.526668957
42-329419270100,1.348068394
42-461414350000,1.743748153
42-461414480000,2.105736831
42-383408510000,1.48403409
42-317428870000,1.325361587
42-317429030000,1.34050113
42-317429180000,2.298596505
42-317429740000,2.543592
42-317429750000,1.346302244
42-317429690000,1.368775886
42-329440980000,2.303749354
42-329441150000,1.839400183
42-317429880000,2.524671
42-329442170000,1.87097245
42-227406650000,1.555723981
42-165388170000,1.314439425
42-329442710000,1.6832888
42-317430820000,2.771764905
42-317430790000,1.467693346
42-329442920000,1.9803717
42-461415260000,1.421427176
42-317431030000,2.786855324
42-317431260000,1.467988425
42-329443680000,1.907493776
42-003482660000,1.72037556
42-003481810000,1.208863663
42-317432340000,1.619828224
42-329444590000,1.565235762
42-317432570000,1.274426365
42-227408400000,1.730242626
42-329445210000,1.823002887
42-227408540000,0.566259116
42-173383900000,2.169943274
42-317433600000,1.7970062
42-317434070000,1.917558021
42-329447090000,1.3445686
42-227410090000,2.035325983
42-329448250000,1.8057241
42-461417530000,1.5767906
42-329448530000,2.364059914
42-227410980000,2.019376083
42-329448780000,1.9430913
42-329449500000,2.6263523
42-329449490000,2.6263523
42-317436150000,2.4620197
42-317436470000,1.7223488
42-227411780000,1.363471
42-317436810000,1.59008
42-461418670000,1.3459067
42-383410310000,1.6573197
42-329450960000,1.579886
42-329451020000,2.0619888
42-227389690000,1.502865282
42-235349830000,2.07388
42-227388460000,1.931906475
42-317404080000,1.684062315
42-135427120000,1.2416395
42-235352610000,2.230524712
42-329400520000,2.164841148
42-135433890000,1.117563244
42-383393750000,2.442405041
42-383390350000,1.497260855
42-329393340000,1.31131955
42-329403560000,1.6360932
42-173375270000,1.633166357
42-329408670000,2.106986132
42-105421210000,2.2240627
42-383382260000,1.921876917
42-033322960000,2.198484027
42-105423190000,1.609136167
42-317407350000,1.5759026
42-227390490000,1.798332953
42-329415940000,2.398802846
42-329416320000,1.335718409
42-461405800000,2.493545268
42-329416240000,1.556941806
42-227390760000,1.4498526
42-227391080000,2.480008895
42-227391120000,1.64766188
42-003475420000,1.354182
42-317408330000,2.25147595
42-461406040000,2.296249552
42-173376020000,2.035943409
42-227391670000,0.997659514
42-227391760000,2.36351803
42-105424100000,1.535120835
42-173376500000,1.731352141
42-317409260000,2.064488895
42-317409630000,1.553602
42-227392450000,1.657522943
42-317409980000,2.2166667
42-227392700000,1.774802673
42-317409970000,1.47894942
42-317410520000,1.589202823
42-227392710000,1.641242833
42-329420310000,1.607698476
42-227392980000,1.641603532
42-329420740000,1.6646981
42-317411420000,1.996701438
42-227393690000,2.121811386
42-235362350000,1.697109729
42-329422720000,1.687889376
42-235362460000,1.660085556
42-317412750000,1.500839339
42-383401500000,1.180453591
42-317412900000,1.942425059
42-317412430000,1.939331314
42-329422150000,0.519915698
42-317412890000,1.924877017
42-173378390000,1.954384852
42-317413240000,1.695604435
42-329423610000,1.9828773
42-317413540000,1.748134486
42-317413670000,1.191300438
42-461407930000,1.628370304
42-227395660000,1.653263153
42-235362670000,2.137239452
42-329424400000,2.026297094
42-033324660000,1.997378773
42-227395600000,2.298746583
42-329423750000,1.848687859
42-329423800000,1.806129722
42-329425100000,1.651437513
42-461408810000,1.454793105
42-317415200000,2.561807535
42-329426350000,1.965173616
42-383403160000,1.889370845
42-173379370000,1.8945433
42-461409140000,1.300476774
42-329426710000,1.178941194
42-173379410000,2.217893355
42-227397510000,1.841386072
42-227397690000,1.757933811
42-329428240000,1.48702692
42-317416200000,1.503912288
42-329428220000,1.5557686
42-383403840000,1.206635755
42-227397790000,1.041643263
42-329428880000,1.765890946
42-317417940000,2.133296883
42-227398100000,1.831346375
42-227398090000,1.828852487
42-383404260000,2.02907264
42-173380230000,2.1154351
42-383404730000,2.218082444
42-329429980000,1.966981574
42-329429350000,1.751533674
42-227399260000,1.350623029
42-317419950000,2.252455478
42-003479560000,1.610577391
42-461410790000,1.096036556
42-383405190000,2.302177291
42-173380890000,1.219953538
42-227400300000,1.469475979
42-003480280000,1.499219317
42-227400810000,1.482795267
42-329431710000,2.000030121
42-383405740000,1.6215906
42-383405850000,1.737468575
42-461411640000,0.788889144
42-317423200000,1.884951212
42-461412020000,1.972989609
42-383406460000,1.8584466
42-461412210000,1.675070513
42-329434490000,1.882731633
42-383406740000,1.5798539
42-329434830000,2.318196268
42-329434430000,1.5757515
42-317423990000,2.040331078
42-115338000000,1.672406392
42-173381800000,1.431331114
42-227402540000,1.4844533
42-329435870000,1.30446079
42-003481400000,1.250218109
42-329436370000,1.399587366
42-461412780000,1.413419904
42-329436760000,1.6676402
42-383407320000,1.847416948
42-383407400000,1.550982
42-329437930000,1.813301736
42-383408040000,1.894039794
42-227404400000,2.62489499
42-227404600000,2.181450932
42-227404920000,1.336266529
42-317427390000,1.464471619
42-173382630000,2.361087085
42-227405110000,1.003322173
42-329439370000,1.814732232
42-003482160000,0.45554493
42-317428230000,2.2165263
42-329440130000,1.93558478
42-033325130100,1.501174
42-461414390000,1.5171282
42-227405410000,1.78169439
42-227405400000,1.4461602
42-461414570000,1.662188585
42-383408490000,1.482489648
42-317428980000,1.582497757
42-317429990000,2.083461
42-329441820000,1.8695441
42-329441680000,1.7983738
42-317430410000,2.352380755
42-461415140000,1.252676427
42-461415210000,2.248376108
42-135437700000,0.72031206
42-003481790000,1.1629274
42-227407640000,1.829678655
42-383409140000,2.581598085
42-173383820000,2.66711355
42-329444800000,1.785702887
42-227408630000,1.590637026
42-317433180000,1.903446187
42-317433290000,1.3586168
42-383409440000,1.8344009
42-329446620000,1.9210557
42-329446720000,2.101389
42-227409790000,1.668281768
42-461417240000,1.854971078
42-227410110000,1.618823767
42-317434260000,1.748455914
42-317434310000,2.4450965
42-329447540000,1.629850636
42-227410640000,0.648911489
42-317434740000,2.3325512
42-227410860000,2.180051
42-227411270000,1.799016455
42-461417890000,1.513369685
42-383410100000,1.4683257
42-227411430000,0.87458324
42-317436240000,1.597670839
42-003484010000,1.2080561
42-227412200000,1.9951088
42-235361290100,1.481568865
42-227405470000,1.353980843
42-317429160000,1.078481595
42-173383140000,1.5919228
42-317430260000,1.121536763
42-317430430000,2.616818
42-173383490000,2.338810236
42-227407100000,1.232663533
42-317431570000,1.844567746
42-317431780000,1.512765636
42-317431910000,1.164075796
42-227407900000,2.365278719
42-461416130000,1.520506743
42-173383930000,1.928633057
42-317433110000,1.906324518
42-173384020000,2.387650533
42-173384030000,1.8343309
42-173384310000,2.3989265
42-317433960000,1.297946823
42-329446790000,2.1658769
42-461417180000,1.919777352
42-227410190000,1.724749668
42-329447430000,2.342925287
42-227411100000,1.431201389
42-227411340000,1.408481379
42-227411800000,1.3668877
42-329450190000,1.9821875
42-317405460000,2.291219906
42-329393910000,1.6884029
42-329401340000,1.449593383
42-329402940000,1.0902508
42-329407120000,1.4138743
42-329409920000,1.672204557
42-329410390000,1.755990288
42-329411350000,1.106691783
42-329412460000,1.550337782
42-329414070000,1.98956736
42-383390920000,2.418440836
42-383395060000,1.524605693
42-235354900000,1.415635827
42-105415930000,1.819539559
42-235355870000,2.159321805
42-383394810000,1.896219776
42-135425550000,0.760600031
42-235351200000,1.736024406
42-003472090000,1.940434014
42-105420300000,2.1777756
42-235355790000,2.131946084
42-105421200000,2.229568529
42-105417400000,1.906312922
42-003469140000,1.482451941
42-105417040000,2.404781153
42-173362080000,2.587809118
42-317402180000,1.444978778
42-317386790000,2.448855962
42-383385600000,2.029156147
42-329403770000,1.336960167
42-461399770000,2.23338357
42-135418200000,1.29073562
42-461391020000,1.360471411
42-383395280000,1.65972854
42-173369630000,2.145980631
42-461397630000,1.324974927
42-173372280000,1.899023214
42-383389260000,1.767108977
42-173367280000,1.374577792
42-329403150000,1.8342876
42-383389270000,2.21088175
42-173369520000,2.399458333
42-105419810000,1.787108088
42-461396580000,1.060225775
42-383374510000,1.891145791
42-329407070000,1.362917165
42-317397100000,1.769597945
42-105420010000,1.571694753
42-105420960000,1.67398878
42-105421020000,1.998090507
42-383384540000,2.088709715
42-235348980000,2.096927824
42-003469560000,2.008335813
42-383392020000,2.095628931
42-227372410000,2.368982913
42-461389700000,2.649222661
42-461396230000,2.65372548
42-227372260000,2.353842913
42-003469570000,1.961207735
42-317392270000,1.741763167
42-383389620000,1.584711094
42-329394640000,1.519233033
42-235355910000,1.939035194
42-461400180000,2.602060646
42-461400800000,2.667425371
42-383385720000,1.745869913
42-383396030000,2.053935375
42-329391700000,1.265548814
42-235356370000,1.803398838
42-383394820000,1.580297767
42-329391650000,2.12383352
42-329389260000,0.802207439
42-317385830000,0.916177957
42-329397260000,1.430678313
42-115336640000,1.90002875
42-317390390000,2.171029721
42-003457490000,1.586483
42-105417600000,1.769994994
42-383385910000,2.018596707
42-329394440000,1.514377207
42-461402360000,1.826544867
42-383382390000,2.236269006
42-383394350000,1.9996924
42-383375770000,1.601207323
42-383388750000,1.7177284
42-461395370000,0.93796325
42-173364210000,2.358288064
42-329387710000,1.594676067
42-105415570000,2.269546444
42-105409870000,2.40317066
42-173351800000,1.330219113
42-105420620000,1.970813541
42-003473390000,1.537183965
42-105418480000,1.388140261
42-461387820000,1.245910094
42-461394280000,0.263317686
42-383387180000,2.222330794
42-235360780000,1.585440214
42-383398350000,2.011323883
42-227391180000,1.884289957
42-383398790000,1.60403622
42-173376210000,1.486629115
42-329417620000,0.868672013
42-383399200000,1.933986456
42-383399370000,2.065943311
42-329418710000,1.569455805
42-329418900000,1.3880033
42-383399870000,2.3652871
42-329419370000,2.096037493
42-329419430000,1.781923565
42-329419500000,1.645707681
42-461407120000,1.426987389
42-461406780000,1.284670209
42-317411540000,2.074964124
42-329421270000,1.734961773
42-317411600000,2.038983838
42-227394570000,1.926805761
42-383401640000,2.346507722
42-329423910000,2.084641126
42-329424120000,2.334390487
42-329424220000,1.961115808
42-173378780000,1.841987475
42-383401580000,1.742293794
42-329424880000,1.291811228
42-329423880000,1.408923177
42-173378870000,1.713612086
42-317415150000,2.564947509
42-317415900000,2.113250961
42-227396610000,1.703025433
42-317416810000,1.602416489
42-173379500000,2.228608161
42-317417280000,1.790216892
42-173379860000,2.435215074
42-317417890000,2.114939411
42-227398200000,1.034701427
42-227398410000,1.346310306
42-383404880000,2.203565609
42-317418860000,1.3971905
42-173380310000,2.480408279
42-227399060000,2.266628243
42-461410580000,1.648131395
42-235363660000,0.915890402
42-317419720000,1.661213976
42-173380600000,2.134618274
42-173380800000,2.085778067
42-329431060000,1.873561986
42-329431070000,1.868756639
42-173380960000,3.031795841
42-329433760000,2.061603931
42-317422940000,1.604738511
42-329434630000,1.95659235
42-227402400000,2.292992375
42-383406960000,2.079985
42-317424860000,1.661928733
42-329436830000,1.449092763
42-317425220000,2.174882117
42-383407280000,1.915241457
42-317426120000,1.283159188
42-317426180000,1.662318635
42-329437910000,1.77977016
42-329438020000,1.590999561
42-329438310000,2.2109647
42-173382710000,2.0180628
42-235352910000,2.0987823
42-317399760000,1.520583457
42-383386140000,2.415073009
42-329389960000,2.362689873
42-329394490000,1.442095005
42-317393670000,0.794458531
42-461400570000,2.06238516
42-317391960000,1.913088107
42-383378200000,2.150918277
42-329398870000,1.084614745
42-173364790000,2.301914333
42-329397350000,2.3366954
42-235347050000,2.089139918
42-317394940000,2.496311524
42-329399270000,1.454939958
42-461400890000,1.318985182
42-329396630000,1.555818353
42-329401160000,2.039256125
42-329399070000,1.488558025
42-461399880000,1.180111867
42-461390560000,2.061979482
42-235354770000,2.298099013
42-461391780000,1.6952346
42-329383770000,1.57905708
42-383395260000,2.287697033
42-329402400000,1.022883893
42-173374490000,2.438269788
42-383384990000,2.359175136
42-173373520000,2.650379833
42-227389360000,1.507990462
42-227387520000,1.394612219
42-227389580000,1.378008183
42-227387540000,1.38751496
42-227389710000,0.73660696
42-235353260000,1.752626175
42-383396860000,1.903685217
42-227390240000,2.100634176
42-317407220000,2.504951762
42-461405330000,2.567136006
42-461405350000,2.580042533
42-329415390000,1.295916362
42-105423770000,2.476202065
42-227390700000,1.9599482
42-317408220000,1.6054469
42-461405930000,1.668759427
42-235361980000,1.815354669
42-227391660000,1.031129222
42-317409730000,1.5826374
42-329419450000,1.560395
42-383399600000,1.9391751
42-317410830000,1.2856562
42-003476950000,1.6865747
42-173377840000,2.383400626
42-383401010000,1.611001213
42-227394400000,1.76292108
42-329422050000,1.430231344
42-383401160000,2.210035492
42-329422670000,1.673755235
42-317412660000,2.07997351
42-227395260000,0.787415493
42-173378450000,2.001874083
42-461407980000,1.309432324
42-329424530000,1.707015288
42-329424710000,1.6428332
42-173378920000,1.973416248
42-329424150000,2.140631332
42-317414600000,1.763426853
42-317414660000,2.395912324
42-317414200000,2.2061388
42-105421900000,2.150718247
42-461399750000,2.236999876
42-383386440000,1.719882864
42-135428330000,0.33879616
42-317400970000,1.485250427
42-317403840000,1.831118619
42-317406340000,1.738955409
42-329408870000,1.980395654
42-329409220000,1.894009
42-329411540000,0.965139332
42-329428080000,1.947745683
42-329428070000,2.22385067
42-383404160000,1.398508111
42-461410130000,1.926036808
42-235363410000,2.137239452
42-003479390000,0.926162061
42-461410260000,1.624372191
42-173380400000,2.355251545
42-235363650000,2.310861612
42-317420280000,1.836950168
42-317419740000,1.265049205
42-235363680000,1.26704
42-227399970000,1.492392391
42-317420040000,1.697422475
42-329430690000,1.489065436
42-317420400000,1.557283007
42-329432200000,1.64919435
42-461411680000,1.2200551
42-317422610000,2.010810748
42-329433160000,2.374579
42-461411660000,0.806901846
