UID,Calc_Dist
42-329395190000,501.8500842
42-329395320000,728.4352874
42-329395420000,647.2817287
42-329396650000,741.5610056
42-329396890000,1397.162845
42-329397400000,657.3757118
42-329399440000,784.8485345
42-329399870000,373.0227975
42-329400250000,648.0168571
42-329401220000,740.1127772
42-329401370000,884.3116464
42-329401390000,659.5279004
42-329401450000,647.0476071
42-329401980000,1475.396551
42-329402370000,1075.612937
42-329402440000,640.4816414
42-329402700000,718.6918787
42-329402740000,751.3521737
42-329402900000,2467.102464
42-329403040000,598.2331934
42-329403550000,746.6397464
42-329403720000,723.0393566
42-329404160000,644.7090061
42-329405200000,1961.955372
42-329405280000,1517.907052
42-329405810000,648.0879575
42-329405900100,575.6264463
42-329406640000,367.9406835
42-329406680000,482.2412606
42-329406780000,672.4461235
42-329406790000,1002.193365
42-329406910000,334.3839682
42-329407060000,670.0258275
42-329407170000,803.3621335
42-329407570000,779.4819185
42-329407580000,659.4645378
42-329407920000,760.78945
42-329408270000,577.5323881
42-329408290000,614.2538396
42-329408980000,649.3880992
42-329409030000,1028.96759
42-329409060000,1187.056699
42-329409140000,582.7912386
42-329409230000,410.4517046
42-329409470000,1016.274928
42-329409870000,904.4726268
42-329410070000,618.8451628
42-329410090000,699.9525385
42-329410340000,428.2872937
42-329410390000,1251.1888
42-329410510000,645.4895785
42-329410710000,862.2084106
42-329411050000,1029.258822
42-329411140000,1862.249027
42-329411980000,840.8482673
42-329412300000,1205.524933
42-329412330000,1078.457993
42-329412700000,353.4527849
42-329412710000,1251.859044
42-329413300000,832.5991301
42-329413330000,1463.642699
42-329413570000,644.716428
42-329413660000,841.6382748
42-329413790000,589.0246309
42-329414010000,311.54886
42-329414350000,695.8980127
42-329414770000,893.3661061
42-329414780000,893.492511
42-329414790000,997.1824419
42-329414980000,965.1098804
42-329415120000,450.9070496
42-329415190000,952.2453581
42-329415200000,464.8153928
42-329415270000,322.4119515
42-329415690000,301.2836624
42-329415920000,831.2234497
42-329416070000,581.1666358
42-329416100000,523.5926951
42-329416290000,1211.649431
42-329416430000,934.9745596
42-329416670000,1071.323554
42-329416760000,582.0473863
42-329416940000,515.841718
42-329417240000,927.0042057
42-329417470000,853.1817174
42-329417660000,993.0297713
42-329418190000,1309.662781
42-329418220000,873.2970256
42-329418420000,389.418068
42-329418630000,656.771261
42-329418850000,870.1645445
42-329418910000,941.7765444
42-329418960000,903.7972708
42-329419190000,516.7192343
42-329419870000,898.2270617
42-329419880000,588.8871873
42-329420060000,475.3613088
42-329420600000,995.0688587
42-329420710000,493.188095
42-329420910000,1210.20561
42-329421050000,1310.032776
42-329421500000,566.9246783
42-329421580000,631.046392
42-329421680000,755.2973091
42-329421850000,590.3949453
42-329421860000,347.4902838
42-329422130000,671.1399366
42-329423150000,1004.388906
42-329423310000,945.2683081
42-329423470000,842.8940489
42-329423680000,801.5559817
42-329423700000,1094.032681
42-329424090000,351.5578928
42-329424250000,615.3889843
42-329424460000,902.4519339
42-329424750000,658.1616529
42-329424880000,1083.473294
42-329425090000,967.496888
42-329425290000,395.4945486
42-329425330000,751.7524547
42-329425670000,753.8543974
42-329425690000,998.0382229
42-329425820000,775.8222752
42-329425870000,867.5759711
42-329426040000,912.9973971
42-329426060000,893.0334527
42-329426280000,813.90719
42-329426550000,1342.506804
42-329426840000,860.1660536
42-329426970000,1214.102018
42-329427340000,882.2761571
42-329427390000,938.9580254
42-329427680000,628.3995414
42-329427740000,658.0964673
42-329428870000,657.4039936
42-329428900000,652.3902637
42-329429130000,648.4744226
42-329429140000,632.0386984
42-329429910000,813.8119374
42-329430880000,362.3869554
42-329430910000,342.8165023
42-329430940000,381.4794045
42-329431230000,835.6504553
42-329431490000,673.8206575
42-329431500000,407.9167529
42-329431530000,388.2413642
42-329432030000,909.29422
42-329432490000,716.2900236
42-329432830000,683.6190755
42-329432860000,334.1796405
42-329433190000,575.8817348
42-329433380000,766.7892415
42-329433720000,535.3685357
42-329434650000,388.2526731
42-329435350000,876.371535
42-329435880000,830.9455561
42-329436340000,1319.196606
42-329436700000,655.2741723
42-329436730000,824.2794681
42-329436840000,654.6800558
42-329437370000,1452.813108
42-329437490000,890.583112
42-329437590000,645.6798703
42-329438130000,480.4474112
42-329438700000,1495.083135
42-329438710000,998.7820383
42-329439540000,416.1631305
42-383377190000,1533.556191
42-383379110000,933.9456286
42-383380560000,939.2260013
42-383381380000,793.7810172
42-383382700000,768.4155294
42-383384040000,1268.374041
42-383384190000,537.2341183
42-383384450000,1105.044596
42-383384580000,1497.076995
42-383384710000,1496.883201
42-383384840000,1202.712136
42-383385910000,1335.73227
42-383385940000,994.0990152
42-383386030000,594.2391803
42-383386430000,1218.234859
42-383386870000,1914.161416
42-383387120000,1509.538013
42-383387190000,627.3348398
42-383389920000,684.5623845
42-383390130000,854.0300809
42-383391000000,684.6570376
42-383391260000,1265.071022
42-383393040000,1449.557482
42-383393230000,640.914043
42-383393430000,713.1355851
42-383393630000,1538.261071
42-383393650000,1350.89826
42-383393710000,1025.854968
42-383393810000,852.4016196
42-383393860000,333.3246306
42-383393930000,719.8435026
42-383394210000,625.6983275
42-383394330000,626.4678289
42-383394390000,671.7768205
42-383394590000,1777.55881
42-383394600000,1500.767023
42-383394680000,910.3249695
42-383394750000,2252.139605
42-383394980000,659.1201139
42-383395760000,1654.823454
42-383395900000,1060.860025
42-383396040000,1150.025178
42-383396230000,1013.750511
42-383396320000,634.1599911
42-383396670000,479.1050025
42-383396730000,1017.788229
42-383396850000,682.8316071
42-383396960000,1292.987305
42-383397020000,675.4666597
42-383397610000,952.7124625
42-383397830000,883.2370577
42-383399970000,577.9701666
42-383400000000,711.9307399
42-383400940000,1347.534717
42-383401350000,480.0699418
42-383402100000,679.5204688
42-383403160000,461.8917751
42-383403240000,423.315741
42-383403730000,880.9632552
42-383403910000,1689.192506
42-383404420000,329.0050498
42-383404510000,677.2209062
42-383404900000,884.4235475
42-383405400000,1556.872134
42-383405890000,1043.0831
42-383405970000,1320.086833
42-383406470000,1886.8526
42-383407320000,904.1108469
42-383407590000,2142.825056
42-383407620000,318.4894099
42-383408070000,1379.135141
42-383408160000,1245.71507
42-105413060000,1611.996438
42-105413570000,579.6436627
42-105414690000,1494.187631
42-105414740000,670.6940064
42-105415010000,537.8768843
42-105415180000,767.9644856
42-105415530000,1018.19851
42-105415650000,970.7167066
42-105415660000,981.1174445
42-105416020000,1052.379018
42-105416210000,758.405309
42-105416280000,782.3600874
42-105416370000,765.259255
42-105416400000,1162.282965
42-105416860000,854.5513252
42-105417080000,753.2789409
42-105417110000,618.0301521
42-105417200000,772.5622508
42-105417250000,575.8867686
42-105417260000,570.565425
42-105418190000,1507.229396
42-105418200000,1458.626865
42-105419380000,646.0135563
42-105419820000,696.0593928
42-105420010000,692.8464554
42-105420310000,702.2238179
42-105420710000,1341.254127
42-105420820000,1509.702316
42-105421900000,968.3812385
42-105422090000,2028.588704
42-105424380000,737.3685891
42-105424410000,2502.465937
42-105412570000,1522.237291
42-105415670000,1042.899857
42-105416120000,2038.183152
42-105416290000,723.1825864
42-105416320000,751.9761094
42-105416460000,888.2683693
42-105416840000,1360.851352
42-105417120000,590.6676772
42-105418060000,1915.749186
42-105418070000,669.3252777
42-105418730000,1528.480932
42-105418810000,665.8917087
42-105418960000,1528.373074
42-105419030000,1483.535615
42-105419050000,539.6680293
42-105419520000,1528.158775
42-105420160000,679.8104333
42-105421020000,1001.126059
42-105421880000,2314.906683
42-105422300000,2063.387198
42-105422860000,2625.290208
42-105424040000,2075.083772
42-431334360100,2494.678035
42-383373560000,1394.063711
42-383375610000,1034.247992
42-383375670000,1358.097263
42-383376620000,700.8495339
42-383378050000,1554.761417
42-383379550100,760.3866609
42-383380050000,1789.252306
42-383380680000,497.7366617
42-383380810000,846.0994051
42-383380840000,1121.408264
42-383381370000,791.4569961
42-383381550000,829.8218109
42-383382480000,2008.075107
42-383383120000,849.5125609
42-383383540000,686.1803146
42-383383790000,651.1295041
42-383383870000,1334.163198
42-383384130000,768.7988341
42-383384300000,1204.983737
42-383384480000,696.0011526
42-383384900000,606.3331859
42-383384990000,1318.789157
42-383385380000,565.1805853
42-383385760000,715.709623
42-383385770000,768.2517051
42-383386120000,1062.510165
42-383387310000,643.7015621
42-383387500000,657.0485907
42-383387880000,397.3448095
42-383388810000,1285.407416
42-383389170000,1342.443403
42-383389410000,859.1309084
42-383390350000,579.6212921
42-383390610000,1684.448404
42-383390900000,375.6691247
42-383391920000,395.9079461
42-383392250000,671.9489669
42-383392660000,875.9968804
42-383393050000,744.5348134
42-383393060000,676.1163273
42-383393540000,686.845622
42-383393920000,666.1959781
42-383394250000,684.722484
42-383394570000,1052.20777
42-383395060000,1829.38696
42-383395630000,1079.902551
42-383396270000,1304.643893
42-383396300000,1323.655987
42-383396580000,979.4296544
42-383396640000,868.2973474
42-383396840000,1622.073517
42-383397050000,1220.309362
42-383397070000,497.6448304
42-383397460000,448.8250721
42-383397770000,1312.234454
42-383397820000,1023.829317
42-383398130000,1604.000756
42-383398160000,640.9203505
42-383398380000,1551.730971
42-383398440000,1567.007723
42-383398510000,2519.204673
42-383398850000,731.50229
42-383399090000,2148.49758
42-383399110000,990.1938911
42-383399260000,634.9808329
42-383399290000,357.1037215
42-383399400000,642.6827459
42-383399760000,501.635244
42-383400060000,340.4114562
42-383400110000,311.4810295
42-383400720000,973.0207381
42-383401040000,1351.522937
42-383401230000,546.0278363
42-383401480000,1751.191094
42-383402360000,332.3199821
42-383402480000,877.0784764
42-383402800000,1280.656049
42-383402980000,1020.810509
42-383403070000,1392.334514
42-383403280000,820.2227433
42-383403560000,891.6818828
42-383403930000,1271.389914
42-383404060000,331.5905838
42-383404110000,1256.711087
42-383404190000,1965.188978
42-383404310000,528.8072427
42-383404480000,1107.037114
42-383404890000,881.1783264
42-383404990000,932.6606476
42-383405240000,525.7347979
42-383405550000,1300.621394
42-383405990000,1327.650047
42-383406170000,1048.56057
42-383406540000,826.8259092
42-383407030000,996.847679
42-383407510000,840.105018
42-383407530000,949.1542091
42-383408120000,2000.265448
42-383408290000,894.3308549
42-383408320000,883.3892532
42-135434520000,829.4864091
42-445322010000,789.3138863
42-461343470100,1903.999614
42-461343940100,1331.309709
42-461344020000,2146.953767
42-461346490100,1203.392823
42-461350200000,1785.003451
42-461354080000,519.9448313
42-461354090000,1574.343497
42-461355580000,967.8725252
42-461374570000,1029.209164
42-461386630000,701.669765
42-461387970000,1245.721386
42-461388780000,1018.057066
42-461389020000,1937.885285
42-461389630000,2163.950843
42-461389780000,914.6321217
42-461390650000,521.5400487
42-461391790000,1840.660676
42-461392120000,754.5867839
42-461392600000,1404.721326
42-461393010000,961.2790573
42-461393640000,732.8985189
42-461393870000,647.3927724
42-461396130000,1009.057598
42-461398120000,893.0361581
42-461398970000,1501.456447
42-461399330000,955.004007
42-461399750000,1355.602732
42-461400690000,857.5810819
42-461401140000,1167.107588
42-461401320000,792.2760875
42-461401370000,2150.565379
42-461401500000,1464.876475
42-461401520000,1088.040684
42-461401570000,864.6992804
42-461402370000,665.6624931
42-461402460000,627.1072899
42-461402520000,419.0260818
42-461403190000,692.0548636
42-461403250000,408.0156838
42-461403260000,660.2443507
42-461403330000,1343.430687
42-461403560000,560.4828837
42-461403630000,1444.756389
42-461403720000,403.8053737
42-461403870000,1405.057567
42-461403930000,555.92217
42-461404240000,1123.023681
42-461404310000,916.9324843
42-461404600000,665.9604553
42-461404740000,649.5325197
42-461405300000,415.9310237
42-461405630000,952.5874656
42-461406140000,635.9638544
42-461406300000,621.1012293
42-461406330000,850.5126664
42-461406490000,330.8091936
42-461406550000,697.2537782
42-461406580000,923.663922
42-461406670000,1765.157597
42-461406890000,335.0057561
42-461407040000,857.9529239
42-461407340000,1834.781978
42-461407450000,801.2401276
42-461407580000,1517.832483
42-461407670000,897.3284782
42-461408120000,656.9671039
42-461408160000,1554.821111
42-461408220000,503.081211
42-461408260000,831.3520328
42-461408520000,959.2797487
42-461408590000,881.2433955
42-461409120000,719.1560047
42-461409610000,856.8934909
42-461409630000,300.5327867
42-461409710000,2058.810524
42-461409730000,1702.532337
42-461409760000,967.9983951
42-461409770000,653.6579892
42-461410040000,647.6537106
42-461410150000,2621.922332
42-461410160000,662.8125875
42-461410470000,648.9933064
42-461410610000,663.8024196
42-461410690000,885.39286
42-461410930000,777.8171644
42-461411180000,1600.680418
42-461411230000,989.3980205
42-461411460000,1009.321268
42-461411550000,927.0602219
42-461411820000,442.1602645
42-461411850000,987.2144032
42-461412020000,892.8651041
42-461412630000,882.3800764
42-461412870000,661.6854048
42-461412900000,693.9198059
42-461413280000,652.1936292
42-461413300000,945.7638144
42-461413320000,1315.224732
42-461413330000,1031.120435
42-461414540000,2002.43069
42-169339970000,2624.274314
42-169341350000,1311.360415
42-169342440000,349.2910952
42-173353220000,808.2170509
42-173355870000,1653.013294
42-173357270000,1001.227992
42-173359580000,1194.597507
42-173361020000,829.1756792
42-173361510000,1642.67274
42-173362610000,1126.68947
42-173362720000,843.4654814
42-173364790000,642.5939867
42-173364910000,1297.60299
42-173365610000,806.879785
42-173366960000,652.3326392
42-173367210000,319.4749256
42-173368460000,437.7709057
42-173368480000,399.5115752
42-173369110000,2014.44094
42-173369410000,814.5764095
42-173369640000,312.5172267
42-173372550000,1086.642431
42-173373400000,927.336998
42-173373630000,874.185223
42-173373800000,384.628357
42-173374140000,645.6830861
42-173374610000,1172.079143
42-173374630000,1420.186883
42-173374790000,815.4966166
42-173374990000,314.9112049
42-173375360000,635.5321775
42-173376020000,605.041919
42-173376590000,1313.249919
42-173376700000,690.6453068
42-173376730000,1535.830095
42-173376900000,830.6717915
42-173377060000,692.7909026
42-173377120000,897.0228811
