API_UWI,Unformatted_API_UWI_14,Latitude,Longitude,Latitude_BH,Longitude_BH
42-227-40439,4.22274E+13,32.306239,-101.403625,32.33293558,-101.4136509
42-227-40496,4.22274E+13,32.518822,-101.652883,32.49197876,-101.6445906
42-227-40499,4.22274E+13,32.43146,-101.372717,32.40449231,-101.363645
42-227-40500,4.22274E+13,32.285813,-101.520672,32.26017323,-101.5133249
42-227-40476,4.22274E+13,32.468963,-101.683663,32.50989754,-101.697056
42-227-40505,4.22274E+13,32.482315,-101.284056,32.44645348,-101.2866977
42-003-48215,4.20035E+13,32.226783,-102.261654,32.25773273,-102.2711295
42-329-43985,4.23294E+13,31.667476,-101.962269,31.63780544,-101.9505572
42-329-43970,4.23294E+13,31.665195,-101.975408,31.63476075,-101.9633651
42-329-44001,4.23294E+13,31.667066,-101.964038,31.63685729,-101.9544014
42-329-44016,4.23294E+13,31.656576,-101.852432,31.68867015,-101.8593412
42-235-35080,4.22354E+13,31.257122,-101.074799,31.23398523,-101.0743823
42-317-42852,4.23174E+13,32.0983866,-102.1153342,32.0689629,-102.1085365
42-317-42841,4.23174E+13,32.095967,-102.125634,32.06696881,-102.1168653
42-003-48242,4.20035E+13,32.233998,-102.244578,32.19338632,-102.2319305
42-227-40620,4.22274E+13,32.305401,-101.407417,32.33253041,-101.4157502
42-317-43025,4.23174E+13,32.259996,-102.209371,32.22917036,-102.1994954
42-317-43040,4.23174E+13,32.345033,-102.093465,32.37542869,-102.1038066
42-227-40689,4.22274E+13,32.153228,-101.685002,32.12395515,-101.676786
42-227-40687,4.22274E+13,32.154923,-101.679033,32.12532192,-101.670615
42-317-43115,4.23174E+13,32.223862,-101.909162,32.25025071,-101.9135852
42-227-40747,4.22274E+13,32.25546,-101.657486,32.2907555,-101.6682359
42-329-44357,4.23294E+13,32.051304,-101.919439,32.02416878,-101.911342
42-329-44374,4.23294E+13,31.899028,-101.975779,31.87726084,-101.965717
42-329-44398,4.23294E+13,31.95183,-101.956877,31.92447857,-101.9488585
42-329-44400,4.23294E+13,31.951866,-101.956721,31.92469289,-101.9478774
42-003-48278,4.20035E+13,32.39169,-102.231236,32.36092266,-102.2207844
42-227-40758,4.22274E+13,32.35106,-101.463366,32.38017777,-101.4728748
42-317-43264,4.23174E+13,32.368853,-102.181198,32.34293403,-102.175123
42-461-41597,4.24614E+13,31.559743,-102.027248,31.60172637,-102.0389038
42-317-43260,4.23174E+13,32.43424,-101.690487,32.47051577,-101.7065708
42-317-43334,4.23174E+13,32.474157,-102.209407,32.44159507,-102.1972484
42-173-38396,4.21734E+13,31.665596,-101.563089,31.62313926,-101.5516265
42-173-38414,4.21734E+13,31.928949,-101.674122,31.89959797,-101.6667042
42-173-38430,4.21734E+13,31.934545,-101.737133,31.8998192,-101.7297845
42-105-41824,4.21054E+13,30.933666,-101.257591,30.91215226,-101.2573965
42-105-42188,4.21054E+13,31.036944,-101.142289,31.05974341,-101.1425939
42-383-39446,4.23834E+13,31.318935,-101.700498,31.33103507,-101.7006604
42-105-41950,4.21054E+13,31.015127,-101.219816,30.99217938,-101.220686
42-227-38372,4.22274E+13,32.503904,-101.556723,32.48151808,-101.5495121
42-235-35838,4.22354E+13,31.254594,-101.133359,31.27697093,-101.1315778
42-105-42274,4.21054E+13,30.815924,-101.377128,30.79203458,-101.3771249
42-235-35699,4.22354E+13,31.212094,-101.060121,31.23271599,-101.0607676
42-105-41558,4.21054E+13,31.012155,-101.361948,31.03392122,-101.3616304
42-105-42078,4.21054E+13,31.022718,-101.169951,30.99989887,-101.1690473
42-329-39683,4.23294E+13,31.71753,-101.793676,31.73276446,-101.7984713
42-383-39198,4.23834E+13,31.344927,-101.603898,31.36229594,-101.6026007
42-317-38963,4.23174E+13,32.34074,-102.17114,32.3612175,-102.1776334
42-461-39140,4.24614E+13,31.297424,-101.894409,31.31693569,-101.8953507
42-461-39717,4.24614E+13,31.3020839,-101.9141411,31.27758561,-101.9138263
42-329-40300,4.23294E+13,32.085334,-102.137391,32.10752079,-102.1475213
42-235-35346,4.22354E+13,31.110144,-101.065589,31.08842922,-101.0635801
42-383-39416,4.23834E+13,31.480987,-101.381452,31.45032361,-101.3804372
42-235-35752,4.22354E+13,31.110145,-101.065845,31.08836287,-101.0690526
42-003-47346,4.20035E+13,32.35796,-102.228196,32.33179362,-102.2162082
42-461-40201,4.24614E+13,31.591136,-102.015504,31.60638428,-102.0190206
42-235-35018,4.22354E+13,31.088862,-101.101677,31.10963867,-101.1003158
42-383-38694,4.23834E+13,31.480504,-101.468691,31.45889546,-101.4686155
42-461-39702,4.24614E+13,31.64581,-101.9077,31.67552379,-101.9166569
42-383-38378,4.23834E+13,31.446561,-101.727318,31.43425261,-101.7235296
42-383-38556,4.23834E+13,31.41441344,-101.742691,31.42235656,-101.7464304
42-003-47472,4.20035E+13,32.415286,-102.235153,32.45248879,-102.2479889
42-105-41879,4.21054E+13,31.036487,-101.279519,31.05865913,-101.279159
42-105-42327,4.21054E+13,31.014334,-101.134441,31.01443996,-101.1067054
42-105-42347,4.21054E+13,31.036316,-101.108945,31.0082125,-101.1070563
42-227-38875,4.22274E+13,32.409033,-101.549066,32.42930841,-101.5554408
42-317-40464,4.23174E+13,32.317733,-102.077187,32.34776606,-102.0851924
42-329-40816,4.23294E+13,31.855366,-102.094901,31.83302299,-102.0875499
42-329-40892,4.23294E+13,31.934064,-102.255585,31.90774092,-102.2460759
42-329-41305,4.23294E+13,31.67261,-101.91436,31.70335247,-101.9264462
42-329-41376,4.23294E+13,32.051009,-102.252353,32.03610926,-102.2491169
42-317-40359,4.23174E+13,32.19389,-101.9598,32.17303255,-101.9544826
42-317-40417,4.23174E+13,32.409467,-102.201488,32.38895533,-102.1973277
42-317-40543,4.23174E+13,32.373281,-102.170297,32.3935728,-102.1763847
42-329-40921,4.23294E+13,31.663531,-102.101022,31.69056858,-102.1103656
42-383-39619,4.23834E+13,31.577611,-101.430679,31.6083214,-101.4279088
42-383-39720,4.23834E+13,31.15651767,-101.6780378,31.12841051,-101.6765574
42-461-40278,4.24614E+13,31.450725,-101.840181,31.42352046,-101.8314467
42-329-44042,4.23294E+13,31.982716,-102.181466,32.00424904,-102.1890131
42-461-41451,4.24614E+13,31.637663,-102.047794,31.67211142,-102.0606491
42-461-40230,4.24614E+13,31.585338,-101.984369,31.57010321,-101.9800058
42-461-40494,4.24614E+13,31.454323,-101.962522,31.42546026,-101.9520686
42-105-41775,4.21054E+13,30.976124,-101.237137,30.99952777,-101.2361785
42-461-40242,4.24614E+13,31.45276051,-101.8385833,31.4793874,-101.8484889
42-235-35599,4.22354E+13,31.207699,-101.111275,31.23313715,-101.1095495
42-461-40081,4.24614E+13,31.507457,-101.974961,31.5243765,-101.9786729
42-461-39403,4.24614E+13,31.465967,-102.028853,31.44710386,-102.0246797
42-317-40305,4.23174E+13,32.294459,-102.148174,32.31541288,-102.1561255
42-235-35402,4.22354E+13,31.253929,-101.104691,31.27678309,-101.1040361
42-383-38597,4.23834E+13,31.319138,-101.440317,31.29595252,-101.4383834
42-235-35584,4.22354E+13,31.374342,-101.173922,31.39624601,-101.1722495
42-227-38577,4.22274E+13,32.377281,-101.480019,32.39980059,-101.48689
42-227-38230,4.22274E+13,32.435269,-101.563022,32.4611289,-101.5714886
42-383-38354,4.23834E+13,31.232325,-101.439336,31.24843142,-101.4391594
42-383-37798,4.23834E+13,31.281105,-101.554849,31.30950771,-101.5546442
42-461-39592,4.24614E+13,31.61255,-102.12729,31.63621534,-102.1357678
42-383-39376,4.23834E+13,31.38087693,-101.6348885,31.4056618,-101.6428541
42-105-41580,4.21054E+13,31.027636,-101.343756,31.00574131,-101.3437557
42-105-41638,4.21054E+13,31.038067,-101.253816,31.01391454,-101.2560731
42-317-39735,4.23174E+13,32.210598,-101.94802,32.18381997,-101.9417086
42-329-40161,4.23294E+13,31.702015,-102.132187,31.68691835,-102.1271432
42-317-39439,4.23174E+13,32.11466,-102.149972,32.1330436,-102.1564382
42-173-36173,4.21734E+13,31.668162,-101.495461,31.68802457,-101.5016069
42-235-34968,4.22353E+13,31.176591,-101.060902,31.20647145,-101.0617428
42-135-42806,4.21354E+13,31.709802,-102.343711,31.69723751,-102.339615
42-329-38662,4.23294E+13,31.85713,-101.970938,31.83784184,-101.9679434
42-105-41355,4.21054E+13,30.932286,-101.281693,30.95444674,-101.2818347
42-317-39770,4.23174E+13,32.376557,-102.104488,32.35372301,-102.0975646
42-235-35460,4.22354E+13,31.253698,-101.126831,31.27692574,-101.1259338
42-105-41859,4.21054E+13,30.933576,-101.21258,30.91041705,-101.2117901
42-329-40250,4.23294E+13,31.955596,-101.829061,31.92557768,-101.8189939
42-461-40524,4.24614E+13,31.624854,-102.065685,31.61105104,-102.0630435
42-461-40137,4.24614E+13,31.601431,-102.003806,31.62239788,-102.010537
42-105-42360,4.21054E+13,31.06884,-101.161929,31.04477318,-101.1615014
42-317-40714,4.23174E+13,32.37148869,-101.9479486,32.39146568,-101.9542849
42-329-41542,4.23294E+13,31.745354,-101.986617,31.72153811,-101.9791307
42-329-41586,4.23294E+13,31.698811,-102.079849,31.71743725,-102.0836627
42-227-39087,4.22274E+13,32.274761,-101.54525,32.24617084,-101.5374053
42-173-37571,4.21734E+13,31.825533,-101.726476,31.85296475,-101.735001
42-329-41675,4.23294E+13,31.889356,-101.843262,31.85979387,-101.8366504
42-235-36197,4.22354E+13,31.152935,-101.090157,31.17656152,-101.0919094
42-383-39869,4.23834E+13,31.23858317,-101.5866191,31.21478939,-101.586254
42-227-39086,4.22274E+13,32.25493543,-101.6146587,32.27834466,-101.6217747
42-329-41647,4.23294E+13,31.708657,-101.869581,31.73002957,-101.8768176
42-317-40881,4.23174E+13,32.523074,-102.17848,32.49156093,-102.1680067
42-329-41719,4.23294E+13,31.702844,-101.881688,31.67113671,-101.8713527
42-235-36205,4.22354E+13,31.298445,-101.184608,31.32870156,-101.1835167
42-383-39934,4.23834E+13,31.469321,-101.762169,31.44188293,-101.7529527
42-173-37669,4.21734E+13,31.753251,-101.707511,31.7819104,-101.7162435
42-227-39202,4.22274E+13,32.512147,-101.610399,32.48521879,-101.6016183
42-173-37690,4.21734E+13,31.855402,-101.722312,31.82830467,-101.7128421
42-317-40962,4.23174E+13,32.354469,-101.957861,32.37465689,-101.9655151
42-383-39969,4.23834E+13,31.23888,-101.628513,31.21527,-101.6288011
42-227-39250,4.22274E+13,32.362236,-101.525044,32.33354278,-101.5164938
42-329-41960,4.23294E+13,31.791958,-102.005505,31.76279459,-101.9962141
42-317-41046,4.23174E+13,32.446399,-101.716738,32.47348203,-101.7267256
42-329-42076,4.23294E+13,31.678655,-102.028623,31.65222756,-102.0176523
42-329-42078,4.23294E+13,31.688677,-102.113445,31.71072586,-102.1213267
42-317-41070,4.23174E+13,32.258516,-101.975172,32.28050632,-101.9783135
42-461-40716,4.24614E+13,31.403562,-101.781585,31.37605296,-101.7763
42-329-42173,4.23294E+13,31.84887,-102.004351,31.87862766,-102.0159519
42-003-47696,4.20035E+13,32.458018,-102.21374,32.49504328,-102.2255177
42-317-41236,4.23174E+13,32.325831,-101.983407,32.35360291,-101.9928867
42-461-40760,4.24614E+13,31.506655,-101.855133,31.48058507,-101.8458339
42-329-42103,4.23294E+13,31.671079,-101.946245,31.64121829,-101.9357592
42-383-40172,4.23834E+13,31.235376,-101.602965,31.2589743,-101.6010126
42-329-42230,4.23294E+13,32.065481,-102.119994,32.03818003,-102.1106111
42-329-42342,4.23294E+13,31.804037,-101.98345,31.78330086,-101.9724344
42-227-39531,4.22274E+13,32.262175,-101.690738,32.23512254,-101.6829307
42-461-40776,4.24614E+13,31.59593,-101.938466,31.60885923,-101.9425161
42-317-41327,4.23174E+13,32.457231,-101.978097,32.43487741,-101.9720923
42-173-37851,4.21734E+13,31.866528,-101.674902,31.83281914,-101.6640383
42-461-40794,4.24614E+13,31.645388,-102.130902,31.68196457,-102.1459029
42-227-39554,4.22274E+13,32.513174,-101.605009,32.48644689,-101.5958482
42-329-42402,4.23294E+13,31.732922,-102.129657,31.75938997,-102.139614
42-383-40233,4.23834E+13,31.20619917,-101.3576284,31.23384333,-101.3575615
42-461-40814,4.24614E+13,31.501301,-101.785364,31.48027406,-101.7818295
42-329-42541,4.23294E+13,31.954112,-101.832083,31.97924187,-101.8436256
42-383-40282,4.23834E+13,31.344009,-101.629759,31.3179731,-101.6300092
42-003-47815,4.20035E+13,32.445241,-102.227873,32.42153775,-102.2191381
42-329-42609,4.23294E+13,31.907463,-102.155453,31.87917378,-102.1436872
42-227-39664,4.22274E+13,32.437992,-101.48955,32.46386172,-101.4952385
42-461-40837,4.24614E+13,31.448977,-101.909278,31.42236532,-101.9010713
42-317-41468,4.23174E+13,32.176855,-101.716363,32.20310988,-101.7231897
42-317-41419,4.23174E+13,32.218651,-101.693858,32.18954303,-101.6860612
42-383-40330,4.23834E+13,31.476792,-101.419718,31.45064795,-101.4175953
42-461-40921,4.24614E+13,31.4457668,-102.1151628,31.47431397,-102.1247431
42-383-40355,4.23834E+13,31.203711,-101.348464,31.175846,-101.3482696
42-227-39660,4.22274E+13,32.409884,-101.637018,32.43208491,-101.6430695
42-383-40359,4.23834E+13,31.450611,-101.772786,31.47972828,-101.7818928
42-329-42725,4.23294E+13,31.72287187,-102.0243001,31.7540826,-102.0342595
42-227-39713,4.22274E+13,32.293961,-101.662315,32.32045184,-101.6710445
42-317-41678,4.23174E+13,32.352396,-101.958331,32.32525848,-101.9498204
42-317-41688,4.23174E+13,32.352799,-101.956705,32.32601494,-101.9466956
42-329-42767,4.23294E+13,31.971031,-101.97344,31.94334578,-101.9659659
42-317-41780,4.23174E+13,32.249052,-101.880188,32.22271273,-101.8723635
42-317-41791,4.23174E+13,32.267988,-101.778943,32.23824299,-101.7693319
42-317-41796,4.23174E+13,32.2688148,-101.7818766,32.23768515,-101.7726194
42-173-38009,4.21734E+13,31.778244,-101.725383,31.79393958,-101.7295179
42-135-43635,4.21354E+13,32.056593,-102.287973,32.02882988,-102.2784423
42-383-40468,4.23834E+13,31.172965,-101.2960885,31.1323199,-101.2947195
42-227-39877,4.22274E+13,32.418777,-101.666177,32.39849652,-101.6602169
42-329-43090,4.23294E+13,31.695078,-102.083581,31.71817815,-102.0905061
42-329-43087,4.23294E+13,31.69502,-102.083784,31.71790778,-102.0915943
42-329-43082,4.23294E+13,31.694319,-102.086561,31.71709469,-102.0937132
42-383-40510,4.23834E+13,31.429517,-101.676117,31.45687654,-101.6835953
42-317-41998,4.23174E+13,32.371066,-101.841798,32.3998995,-101.8504355
42-173-38111,4.21734E+13,31.745043,-101.717315,31.72343924,-101.7103014
42-227-40022,4.22274E+13,32.304929,-101.567686,32.27761772,-101.5598463
42-173-38091,4.21734E+13,31.85324,-101.602091,31.82529401,-101.5975244
42-227-40068,4.22274E+13,32.442855,-101.666475,32.47728689,-101.6761405
42-317-42087,4.23174E+13,32.447944,-101.710443,32.47502591,-101.7197884
42-227-40056,4.22274E+13,32.196953,-101.425312,32.23745471,-101.4359291
42-235-36402,4.22354E+13,31.14768,-101.22966,31.18856815,-101.229589
42-383-40565,4.23834E+13,31.551109,-101.346149,31.5789046,-101.3441425
42-317-42193,4.23174E+13,32.31674095,-102.1513952,32.29511475,-102.1434742
42-317-42210,4.23174E+13,32.47213,-101.79628,32.44512528,-101.7874461
42-383-40591,4.23834E+13,31.564338,-101.390677,31.53624781,-101.3912072
42-227-40149,4.22274E+13,32.248053,-101.587813,32.2063107,-101.5771075
42-329-43276,4.23294E+13,31.90356069,-102.0206897,31.93265589,-102.0270997
42-317-42269,4.23174E+13,32.317826,-101.830756,32.28729779,-101.8192543
42-329-43358,4.23294E+13,31.695014,-102.097384,31.72163253,-102.1072118
42-329-43384,4.23294E+13,31.928956,-102.047083,31.90329547,-102.0419528
42-003-48099,4.20035E+13,32.140834,-102.234068,32.10289392,-102.2216414
42-329-43446,4.23294E+13,31.968094,-102.088768,32.00221375,-102.1003104
42-317-42412,4.23174E+13,32.396632,-101.738884,32.42372972,-101.7466447
42-227-40273,4.22274E+13,32.460461,-101.541357,32.48159252,-101.546855
42-329-43542,4.23294E+13,31.743681,-101.88846,31.7626053,-101.8970504
42-329-43529,4.23294E+13,31.8858593,-101.794127,31.85655741,-101.7847864
42-329-43594,4.23294E+13,31.728318,-102.066415,31.75234038,-102.0750864
42-329-43606,4.23294E+13,31.88727699,-101.7887693,31.85758375,-101.7798393
42-227-40297,4.22274E+13,32.338987,-101.65305,32.31155717,-101.6450337
42-227-40320,4.22274E+13,32.466811,-101.613505,32.44722171,-101.6058198
42-461-41310,4.24614E+13,31.392919,-101.966186,31.41985295,-101.973731
42-329-43701,4.23294E+13,31.865189,-101.829048,31.88971449,-101.8369608
42-461-41323,4.24614E+13,31.63743,-102.187633,31.6130477,-102.1798109
42-317-42640,4.23174E+13,32.17174651,-101.7348267,32.19929887,-101.7413291
42-227-40412,4.22274E+13,32.409269,-101.682063,32.4359542,-101.6925857
42-317-42662,4.23174E+13,32.465214,-101.82553,32.43754421,-101.8205023
42-461-41380,4.24614E+13,31.572925,-101.915708,31.541527,-101.9068676
42-173-38266,4.21734E+13,31.721205,-101.720684,31.76236433,-101.734589
42-329-43948,4.23294E+13,31.806492,-102.031275,31.82944593,-102.0340122
42-329-43949,4.23294E+13,31.884522,-101.857274,31.9132264,-101.8663947
42-173-38288,4.21734E+13,32.034541,-101.742024,32.06144934,-101.7507303
42-317-42816,4.23174E+13,32.294698,-101.723688,32.25154872,-101.7094587
42-033-32157,4.20333E+13,32.903666,-101.494821,32.914578,-101.5008097
42-033-32418,4.20333E+13,32.611139,-101.386148,32.63834487,-101.3951011
42-383-38428,4.23834E+13,31.46853,-101.504909,31.48184261,-101.5088333
42-329-44032,4.23294E+13,31.99269988,-102.2014129,32.02937203,-102.2119708
42-329-44033,4.23294E+13,31.992723,-102.20132,32.02944404,-102.2118236
42-003-48247,4.20035E+13,32.423016,-102.251585,32.3940696,-102.2405434
42-329-44096,4.23294E+13,31.851684,-101.809312,31.88599662,-101.8204078
42-329-44136,4.23294E+13,32.04725,-101.94901,32.01776951,-101.9386623
42-227-40650,4.22274E+13,32.305233,-101.400671,32.28479944,-101.3923195
42-329-44212,4.23294E+13,31.97444,-102.025976,31.95345321,-102.0213194
42-317-43059,4.23174E+13,32.205891,-102.187529,32.22986458,-102.1959939
42-317-43078,4.23174E+13,32.312562,-102.16415,32.34255002,-102.175132
42-227-40729,4.22274E+13,32.39772,-101.394258,32.36989211,-101.3849503
42-329-44341,4.23294E+13,31.671621,-102.081425,31.65388137,-102.0755181
42-227-40759,4.22274E+13,32.351092,-101.463212,32.3806019,-101.4709296
42-329-44485,4.23294E+13,31.733529,-102.127046,31.76069188,-102.133241
42-461-41598,4.24614E+13,31.560868,-102.022398,31.60208379,-102.0370897
42-317-43319,4.23174E+13,32.445716,-101.712939,32.41795028,-101.7061485
42-173-38408,4.21734E+13,31.7731645,-101.5917218,31.7383396,-101.5806422
42-173-38462,4.21734E+13,31.955565,-101.752953,31.98303596,-101.7617415
42-383-40972,4.23834E+13,31.585378,-101.645407,31.61475359,-101.6540661
42-227-41058,4.22274E+13,32.423901,-101.348524,32.39248198,-101.350757
42-003-47344,4.20035E+13,32.357909,-102.228482,32.33079463,-102.2211901
42-461-39999,4.24614E+13,31.6313748,-102.1978894,31.6101959,-102.1924684
42-329-38600,4.23294E+13,31.960791,-102.239683,31.97599824,-102.2447416
42-317-38939,4.23174E+13,32.111706,-102.195979,32.13817959,-102.2041109
42-461-39272,4.24614E+13,31.505598,-101.985364,31.48590396,-101.9792082
42-235-34989,4.22353E+13,31.177854,-101.166113,31.20619668,-101.166904
42-317-40367,4.23174E+13,32.411599,-102.1933909,32.39093145,-102.1885084
42-383-38445,4.23834E+13,31.26824722,-101.5696833,31.28777279,-101.5700693
42-329-39418,4.23294E+13,31.93255,-102.254243,31.95549745,-102.2637649
42-383-38676,4.23834E+13,31.549597,-101.612237,31.57010091,-101.6184605
42-317-39110,4.23174E+13,32.105422,-102.114085,32.08338577,-102.1068949
42-317-40169,4.23174E+13,32.380923,-102.003183,32.39633976,-102.0081617
42-329-40227,4.23294E+13,31.674555,-101.915269,31.70394487,-101.9242311
42-317-40089,4.23174E+13,32.372584,-102.018437,32.3923711,-102.0247901
42-329-41320,4.23294E+13,31.717523,-101.794287,31.73289804,-101.7975051
42-329-40684,4.23294E+13,31.8789,-102.083909,31.90679101,-102.0897972
42-383-39177,4.23834E+13,31.46027184,-101.6720657,31.48707398,-101.6836724
42-461-40452,4.24614E+13,31.183052,-101.90389,31.16019244,-101.9044226
42-105-41838,4.21054E+13,31.022388,-101.244102,30.99965732,-101.2412808
42-105-41908,4.21054E+13,31.018936,-101.490201,30.99592364,-101.4904161
42-105-41457,4.21054E+13,31.038618,-101.663742,31.02204957,-101.6637805
42-461-39588,4.24614E+13,31.649756,-102.154057,31.66376243,-102.1578325
42-317-39110,4.23174E+13,32.105422,-102.114085,32.08338577,-102.1068949
42-383-37899,4.23834E+13,31.533783,-101.339031,31.55560502,-101.3387096
