,Latitude,Longitude,BH Latitude,BH Longitude
42-329424200000,31.79563139,-102.1100689,31.82450798,-102.120269
42-329424210000,31.7956658,-102.1099297,31.82518464,-102.1183842
42-329424220000,31.795547,-102.1098895,31.82520001,-102.1183092
42-329424230000,31.795512,-102.110028,31.82518611,-102.1184056
42-329424240000,31.7954783,-102.1101678,31.82459167,-102.1200806
42-329424250000,31.79512778,-102.1121083,31.82425833,-102.1219889
42-329424260000,31.93323889,-102.2515528,31.90964444,-102.2418333
42-329424270000,31.93427778,-102.2458861,31.91072778,-102.2394472
42-329424280000,31.93443639,-102.2459361,31.91006389,-102.240575
42-329424290000,31.93435556,-102.2459111,31.91069669,-102.2392879
42-329424330000,31.79516111,-102.1119694,31.82421944,-102.12215
42-329424340000,31.79519625,-102.1118313,31.82448056,-102.1211361
42-329424360000,31.79507722,-102.1117911,31.82448333,-102.1211389
42-329424370000,31.7950086,-102.1120694,31.82426111,-102.1219694
42-329424390000,31.85541,-102.1195514,31.87607639,-102.1301392
42-329424400000,31.85542861,-102.1194736,31.87666611,-102.1275417
42-329424410000,31.85544722,-102.1193961,31.87732861,-102.124825
42-329424420000,31.85739806,-102.1111753,31.877905,-102.1220508
42-329424430000,31.85741611,-102.1110978,31.87854417,-102.1194403
42-329424440000,31.85743472,-102.11102,31.87920972,-102.1166217
42-329424460000,31.84619944,-102.0094528,31.87672,-102.0228933
42-329424470000,31.84613306,-102.0094325,31.87744444,-102.0201819
42-329424480000,31.84606639,-102.0094125,31.87815722,-102.0172014
42-329424490000,31.84826639,-102.0018639,31.87885194,-102.0142175
42-329424500000,31.84828361,-102.0017861,31.87954028,-102.0112672
42-329424510000,31.84830111,-102.0017081,31.87985083,-102.0099211
42-329424530000,32.00652861,-102.0474036,32.02807222,-102.0550417
42-329424540000,32.00658833,-102.0471211,32.02853611,-102.053
42-329424550000,31.90870361,-101.7838189,31.93076364,-101.7880271
42-329424560000,31.90868333,-101.7839153,31.93075278,-101.7881972
42-329424570000,31.91003722,-101.7771103,31.93123889,-101.7860139
42-329424580000,31.91005472,-101.7770331,31.93123056,-101.7860056
42-329424590000,32.00660806,-102.0470269,32.02879471,-102.0519521
42-329424600000,31.875131,-102.248093,31.897561,-102.254701
42-329424610000,31.79497117,-102.1147133,31.82388333,-102.1236917
42-329424620000,31.79485225,-102.1146732,31.82382778,-102.1237944
42-329424630000,31.79473333,-102.1146333,31.82380998,-102.1237034
42-329424650000,31.794937,-102.1148524,31.81661389,-102.1232667
42-329424660000,31.97395353,-102.1559782,31.95335809,-102.1503713
42-329424670000,31.97398325,-102.1558535,31.95374253,-102.1487841
42-329424680000,31.86325,-101.89593,31.82681,-101.88308
42-329424690000,31.86321,-101.89522,31.82689,-101.88312
42-329424700000,31.97392325,-102.1561019,31.95336042,-102.1503706
42-329424720000,31.86377,-101.89323,31.82712,-101.88082
42-329424730000,31.86382,-101.89308,31.82738,-101.8798
42-329424740000,31.86446,-101.89165,31.82777,-101.87899
42-329424750000,31.86438,-101.89109,31.82788,-101.87767
42-329424760000,31.86489444,-101.8892556,31.8282,-101.87699
42-329424770000,31.86507,-101.88951,31.82848,-101.87599
42-329424780000,32.00299157,-102.0554588,32.0320934,-102.0694752
42-329424800000,32.00294573,-102.0555392,32.03221192,-102.0696846
42-329424810000,32.0028999,-102.0556197,32.03228137,-102.0696739
42-329424820000,31.78903717,-101.9387437,31.7623482,-101.9325829
42-329424830000,31.78907151,-101.9386055,31.76289786,-101.9302504
42-329424840000,31.78910471,-101.9384623,31.76346906,-101.9278284
42-329424850000,32.04580811,-101.9537626,32.01644,-101.944271
42-329424860000,32.04572842,-101.9537371,32.01644,-101.944286
42-329424870000,32.04585942,-101.9524409,32.016431,-101.944387
42-329424880000,31.81046861,-102.0232072,31.78777222,-102.0176417
42-329424900000,32.04593908,-101.9524665,32.016741,-101.943012
42-329424910000,31.78856336,-101.9387052,31.7620425,-101.9338961
42-329424920000,31.78857785,-101.938643,31.76262364,-101.9314337
42-329424930000,31.78859267,-101.9385802,31.76320028,-101.9289808
42-329424940000,31.97873099,-101.9385166,31.9603439,-101.934691
42-329424950000,31.97918018,-101.9365547,31.96124647,-101.9308788
42-329424960000,31.97919438,-101.9364924,31.96161277,-101.9291684
42-329424980000,31.97874519,-101.9384543,31.96081149,-101.9328711
42-329424990000,31.80470639,-102.0827847,31.77531,-102.0733375
42-329425000000,31.80468944,-102.0828653,31.77527667,-102.0738539
42-329425010000,31.80467194,-102.0829414,31.77507167,-102.0749506
42-329425020000,31.804656,-102.083018,31.77485694,-102.0756661
42-329425040000,31.80461944,-102.0831744,31.77460694,-102.0769833
42-329425050000,31.91007194,-101.7769561,31.93148005,-101.7849528
42-329425060000,31.80463889,-102.0830972,31.77430917,-102.0777603
42-329425070000,31.90866306,-101.7840083,31.93100556,-101.7870556
42-329425080000,31.91008944,-101.7768789,31.93195278,-101.7828833
42-329425090000,31.8033175,-102.0890117,31.7742646,-102.0784834
42-329425100000,31.80329917,-102.0890883,31.77406389,-102.0795361
42-329425110000,31.80328139,-102.0891653,31.77392917,-102.0800758
42-329425120000,31.80326472,-102.0892456,31.77369944,-102.0810111
42-329425130000,31.80324611,-102.0893228,31.77360583,-102.0814783
42-329425140000,31.79125849,-101.9332134,31.76435716,-101.9240609
42-329425150000,31.79127273,-101.9331516,31.76486797,-101.9218974
42-329425160000,31.79128751,-101.93309,31.76742249,-101.9202273
42-329425170000,31.72756695,-102.1643691,31.75066972,-102.1736294
42-329425180000,31.72764604,-102.1643951,31.75032861,-102.1749681
42-329425190000,31.72694625,-102.1705041,31.75010278,-102.1762847
42-329425200000,32.06016944,-102.1482806,32.02456111,-102.1361722
42-329425210000,32.06008333,-102.1486528,32.02368889,-102.1396944
42-329425220000,31.79121428,-101.9333997,31.76407367,-101.9252722
42-329425230000,32.0601049,-102.1485601,32.0241024,-102.1383176
42-329425240000,31.72692378,-102.170597,31.749785,-102.1775819
42-329425250000,32.06012778,-102.1484667,32.02401111,-102.1381528
42-329425260000,32.06015,-102.1483722,32.02420833,-102.1373861
42-329425270000,31.79122906,-101.9333368,31.76462153,-101.9229399
42-329425280000,31.79124361,-101.9332762,31.76515628,-101.9206732
42-329425290000,31.72690103,-102.1706898,31.7492875,-102.1788508
42-329425300000,31.72687828,-102.170782,31.74902694,-102.1799272
42-329425310000,32.05578056,-102.2234278,32.04261667,-102.2200556
42-329425320000,32.05585833,-102.2234528,32.042875,-102.2188444
42-329425330000,32.05570194,-102.2234042,32.04310833,-102.2175889
42-329425370000,31.67084484,-102.2550728,31.69813783,-102.2643869
42-329425380000,31.88866556,-101.8345472,31.91815583,-101.8434458
42-329425390000,31.8884675,-101.8344786,31.91792361,-101.8443408
42-329425410000,31.95398467,-101.8316756,31.979108,-101.84321
42-329425420000,31.954,-101.831615,31.979646,-101.84085
42-329425430000,31.954014,-101.831552,31.980206,-101.838503
42-329425440000,31.954029,-101.831489,31.979389,-101.842011
42-329425450000,31.954044,-101.831428,31.979945,-101.839629
42-329425460000,31.954057,-101.831366,31.980463,-101.837366
42-329425480000,31.83200356,-101.8289686,31.8589158,-101.837658
42-329425500000,31.83442837,-101.8209748,31.86022597,-101.8318659
42-329425540000,31.83430898,-101.8209369,31.86075178,-101.8291429
42-329425600000,31.83245497,-101.8291218,31.85864374,-101.8389316
42-329425610000,31.83248661,-101.8289805,31.85915622,-101.8366468
42-329425620000,31.83251705,-101.8288406,31.85967558,-101.8343453
42-329425630000,31.86276417,-102.2218489,31.83211,-102.21384
42-329425640000,31.862804,-102.221695,31.83686133,-102.2150755
42-329425650000,31.862844,-102.221541,31.86220901,-102.220692
42-329425660000,31.86461472,-102.2198597,31.83276373,-102.2107341
42-329425670000,31.83431917,-101.8203762,31.86074974,-101.8294862
42-329425680000,31.83419996,-101.8203386,31.86129477,-101.8270679
42-329425690000,31.75886494,-101.8751186,31.73181722,-101.8700612
42-329425700000,31.75887939,-101.8750565,31.73236383,-101.8677208
42-329425710000,31.75889383,-101.8749944,31.73292505,-101.8653327
42-329425720000,31.75912589,-101.8671338,31.75309311,-101.8683148
42-329425730000,31.75914072,-101.8670715,31.73428568,-101.8595332
42-329425740000,31.7591554,-101.8670096,31.73491172,-101.856861
42-329425750000,31.989909,-102.145489,32.01249967,-102.153288
42-329425760000,31.98987,-102.145479,31.98981079,-102.145462
42-329425770000,31.989829,-102.145465,32.01517025,-102.1421047
42-329425780000,31.989787,-102.145452,32.01517396,-102.1420926
42-329425790000,31.989748,-102.145443,32.01387005,-102.1477075
42-329425800000,31.989708,-102.145431,32.01385394,-102.1485353
42-329425820000,31.8344405,-101.8204133,31.8602476,-101.8316989
42-329425830000,31.91010667,-101.7767986,31.93170556,-101.7839528
42-329425840000,31.91012417,-101.7767217,31.93171111,-101.7839278
42-329425860000,31.68158,-101.8987,31.65176,-101.88952
42-329425870000,31.68161944,-101.8985472,31.65198697,-101.8882509
42-329425880000,31.68168,-101.89606,31.6522309,-101.8872134
42-329425890000,31.68172,-101.8959,31.65245,-101.88621
42-329425900000,31.88833583,-101.8344342,31.91807528,-101.8434378
42-329425930000,31.88840167,-101.8344567,31.91747998,-101.8465855
42-329425980000,31.68210556,-101.8941828,31.6527,-101.88503
42-329425990000,31.68214222,-101.8937497,31.65311,-101.8834
42-329426000000,31.68408417,-101.8942742,31.65318502,-101.8827848
42-329426010000,31.98651167,-101.8067281,31.9656751,-101.8029792
42-329426020000,31.98654833,-101.8065725,31.96705865,-101.7983343
42-329426030000,31.888535,-101.834502,31.91718928,-101.8475697
42-329426040000,31.90764444,-102.1551214,31.87763278,-102.1489597
42-329426050000,31.90757833,-102.1551006,31.877665,-102.1490017
42-329426060000,31.90751194,-102.1550794,31.8783525,-102.1460358
42-329426070000,31.90744556,-102.1550583,31.87834496,-102.1460735
42-329426080000,31.90737917,-102.1550375,31.87904833,-102.1433811
42-329426090000,31.90731278,-102.1550164,31.87903083,-102.1432556
42-329426100000,31.90662778,-102.1654975,31.88202167,-102.1609103
42-329426110000,31.90664639,-102.16542,31.88234889,-102.1594636
42-329426120000,31.906665,-102.1653422,31.88270528,-102.1580069
42-329426130000,31.90668361,-102.1652647,31.88311083,-102.1566089
42-329426140000,31.90670222,-102.1651872,31.88344639,-102.1551936
42-329426150000,31.90672083,-102.1651097,31.883705,-102.1538275
42-329426200000,31.80893889,-102.1808361,31.83741667,-102.1910694
42-329426210000,31.92659179,-102.0995543,31.90566882,-102.0956451
42-329426220000,31.8089694,-102.1807139,31.8374139,-102.1910861
42-329426230000,31.80883333,-102.1808,31.81105482,-102.1821728
42-329426240000,31.88741472,-101.8424439,31.91674952,-101.8494844
42-329426250000,31.88739889,-101.8425228,31.91651625,-101.8504815
42-329426260000,31.88738333,-101.8426,31.91629217,-101.8515596
42-329426270000,31.93383963,-102.0026036,31.96885792,-102.0168567
42-329426280000,31.93385409,-102.0025418,31.96947852,-102.0142953
42-329426290000,31.93386888,-102.0024801,31.97002157,-102.0117613
42-329426300000,31.92660592,-102.0994919,31.90625346,-102.0931396
42-329426310000,31.92661908,-102.0994296,31.90684612,-102.0906125
42-329426320000,31.92541728,-102.0985934,31.94741616,-102.1087117
42-329426330000,31.92543162,-102.0985307,31.94798971,-102.1061574
42-329426340000,31.92544573,-102.0984686,31.94856915,-102.1037505
42-329426350000,31.8873662,-101.8426753,31.9160119,-101.8526151
42-329426360000,31.90599278,-102.1724661,31.88051306,-102.1678528
42-329426370000,31.90601111,-102.1723886,31.88075806,-102.1665911
42-329426380000,31.90602972,-102.1723111,31.88109611,-102.1650169
42-329426390000,31.90604833,-102.1722333,31.88136694,-102.1637867
42-329426400000,31.90606694,-102.1721558,31.88183278,-102.1623744
42-329426410000,31.88734972,-101.8427558,31.91573394,-101.8537942
42-329426420000,31.80322861,-102.0893992,31.77365556,-102.0812442
42-329426430000,31.81717556,-102.1220528,31.79508239,-102.1174298
42-329426480000,31.69159917,-101.9734922,31.71967,-101.98416
42-329426490000,31.94927217,-102.1892937,31.93003094,-102.1842414
42-329426500000,31.849321,-101.818977,31.87084778,-101.826865
42-329426510000,31.849342,-101.818883,31.87050361,-101.8256369
42-329426520000,31.94930208,-102.1891696,31.93038538,-102.1828345
42-329426530000,31.94986167,-102.1868492,31.93068566,-102.1814245
42-329426540000,31.94989167,-102.186725,31.9310826,-102.1800195
42-329426550000,31.81721,-102.1219136,31.81666186,-102.1241169
42-329426660000,31.81724417,-102.1217744,31.78803056,-102.1152194
42-329426670000,31.95058361,-102.1838553,31.93128871,-102.1786882
42-329426680000,31.882809,-101.863804,31.91111861,-101.8731433
42-329426690000,31.911416,-101.870932,31.88415843,-101.8621067
42-329426700000,31.910725,-101.873933,31.88308167,-101.866255
42-329426710000,31.95061333,-102.1837311,31.93159788,-102.1773143
42-329426780000,31.92149444,-102.2325611,31.89087222,-102.2204278
42-329426790000,32.06312125,-101.8040369,32.09147833,-101.8169443
42-329426800000,32.06313605,-101.8039743,32.09208578,-101.8142705
42-329426810000,32.06315017,-101.8039118,32.09267564,-101.8116576
42-329426820000,31.849724,-101.81716,31.84907016,-101.8171034
42-329426830000,31.850065,-101.81562,31.87175,-101.8227625
42-329426840000,32.0600979,-101.8115646,32.0897466,-101.8245241
42-329426850000,32.06011316,-101.8115025,32.09034787,-101.8218548
42-329426860000,32.0601278,-101.811441,32.09090525,-101.8194462
42-329426870000,31.88326389,-101.8486,31.91534514,-101.8553938
42-329426880000,31.88333056,-101.8486222,31.91519042,-101.8562039
42-329426910000,31.883397,-101.848643,31.91499695,-101.8571687
42-329426920000,31.88346389,-101.8486639,31.91467523,-101.8584414
42-329426970000,31.90349879,-102.0203647,31.93231305,-102.0275498
42-329426990000,31.90345533,-102.0205511,31.93189077,-102.0293334
42-329427000000,31.90341915,-102.0203393,31.93251196,-102.0266407
42-329427010000,31.99714791,-102.2663556,32.01554335,-102.2695218
42-329427020000,31.99719291,-102.2661695,32.01576752,-102.2685729
42-329427030000,31.99717808,-102.2662314,32.01604557,-102.2675234
42-329427040000,31.99720791,-102.2661073,32.01604112,-102.2673474
42-329427050000,31.99716291,-102.2662934,32.0155503,-102.2694209
42-329427060000,31.99722291,-102.2660451,32.01602807,-102.267496
42-329427070000,32.05004194,-101.9951367,32.02570649,-101.9852555
42-329427130000,32.00445,-102.25834,32.00351921,-102.2584355
42-329427140000,32.00449,-102.25818,,
42-329427160000,31.72173,-102.02705,31.75282,-102.0386
42-329427170000,31.721775,-102.0269,31.75281,-102.03873
42-329427180000,31.721823,-102.026749,31.73817082,-102.0326636
42-329427190000,31.722209,-102.025544,31.75348461,-102.0359692
42-329427200000,31.722258,-102.025393,31.75326,-102.03694
42-329427210000,31.722306,-102.025243,31.7517084,-102.0348688
42-329427240000,31.72269,-102.02404,31.75359,-102.0345
42-329427250000,31.72274,-102.023888,31.73686818,-102.0282865
42-329427260000,31.724719,-102.022728,31.75408113,-102.0331216
42-329427270000,31.724791,-102.022417,31.75425,-102.03236
42-329427280000,31.7669683,-101.9053567,31.74019388,-101.8987843
42-329427290000,31.76700128,-101.9052168,31.74080159,-101.8962164
42-329427300000,31.76703319,-101.9050781,31.74136962,-101.8937891
42-329427330000,31.76644939,-101.9055064,31.73989653,-101.9000479
42-329427340000,31.72476,-102.02257,31.75437,-102.03188
42-329427350000,31.76646426,-101.9054447,31.74050987,-101.8974448
42-329427360000,31.76647899,-101.9053824,31.74113082,-101.8948135
42-329427370000,31.89657586,-102.0099575,31.92158247,-102.0208551
42-329427380000,31.89659002,-102.0098953,31.92299349,-102.0185916
42-329427390000,31.89660417,-102.0098332,31.92356143,-102.0161138
42-329427400000,31.87173778,-101.8205925,31.90560444,-101.8313281
42-329427420000,31.89888499,-102.0020533,31.92431849,-102.0128652
42-329427430000,31.898899,-102.0019925,31.92490909,-102.0102767
42-329427440000,31.89891321,-102.0019299,31.92553279,-102.0075502
42-329427450000,31.6694859,-102.2605357,31.69681399,-102.2698597
42-329427460000,31.6694556,-102.2606583,31.6968861,-102.2697639
42-329427480000,31.68032814,-101.7888397,31.71675948,-101.800867
42-329427490000,31.68035968,-101.7886989,31.71723222,-101.7987341
42-329427500000,32.002205,-102.258315,31.97467,-102.25038
42-329427510000,31.8493,-101.81907,31.87065667,-101.8264997
42-329427530000,31.971385,-101.970057,31.944255,-101.960887
42-329427540000,31.971406,-101.969964,31.944263,-101.960844
42-329427550000,31.69771056,-102.0211189,31.66858232,-102.0113615
